table_id,row_id,_b_state_institutional_control_and_institution_b_full_path,_b_state_institutional_control_and_institution_b_level_1,_b_state_institutional_control_and_institution_b_level_2,_b_state_institutional_control_and_institution_b_level_3,_b_state_institutional_control_and_institution_b_level_4,_b_state_institutional_control_and_institution_b_hierarchy_depth,field_all_r_d_expenditures,field_source_of_funds_federal_government,field_source_of_funds_state_and_local_government,field_source_of_funds_institution_funds,field_source_of_funds_business,field_source_of_funds_nonprofit_organizations,field_source_of_funds_all_other_sources
10162,r723,United States -> Virginia -> Public -> U. Virginia's C. Wise,United States,Virginia,Public,U. Virginia's C. Wise,4,"['2,628', '']","['786', '']","['837', '']","['965', '']","['4', '']","['36', '']","['0', '']"
10162,r724,"United States -> Virginia -> Public -> U. Virginia, Charlottesville",United States,Virginia,Public,"U. Virginia, Charlottesville",4,"['662,658', '']","['332,993', '']","['9,520', '']","['187,912', '']","['32,511', '']","['32,320', '']","['67,402', '']"
10162,r725,United States -> Virginia -> Public -> Virginia Commonwealth U.,United States,Virginia,Public,Virginia Commonwealth U.,4,"['405,898', '']","['166,726', '']","['34,539', '']","['173,811', '']","['16,124', '']","['14,537', '']","['161', '']"
10162,r726,United States -> Virginia -> Public -> Virginia Military Institute,United States,Virginia,Public,Virginia Military Institute,4,"['1,746', '']","['1,137', '']","['221', '']","['378', '']","['0', '']","['10', '']","['0', '']"
10162,r727,United States -> Virginia -> Public -> Virginia Polytechnic Institute and State U.,United States,Virginia,Public,Virginia Polytechnic Institute and State U.,4,"['591,861', '']","['240,305', '']","['75,010', '']","['225,690', '']","['37,005', '']","['6,972', '']","['6,879', '']"
10162,r728,United States -> Virginia -> Public -> Virginia State U.,United States,Virginia,Public,Virginia State U.,4,"['12,326', '']","['7,115', '']","['2,006', '']","['2,544', '']","['0', '']","['661', '']","['0', '']"
10162,r729,United States -> Virginia -> Public -> William & Mary,United States,Virginia,Public,William & Mary,4,"['75,953', '']","['33,730', '']","['4,124', '']","['30,035', '']","['966', '']","['4,212', '']","['2,886', '']"
10162,r730,United States -> Virginia -> Private,United States,Virginia,Private,,3,"['22,551', '']","['13,558', '']","['89', '']","['8,202', '']","['74', '']","['587', '']","['41', '']"
10162,r731,United States -> Virginia -> Private -> Edward Via C. of Osteopathic Medicine,United States,Virginia,Private,Edward Via C. of Osteopathic Medicine,4,"['7,121', '']","['482', '']","['58', '']","['6,520', '']","['8', '']","['53', '']","['0', '']"
10162,r732,United States -> Virginia -> Private -> Hampton U.,United States,Virginia,Private,Hampton U.,4,"['11,462', '']","['11,274', '']","['0', '']","['188', '']","['0', '']","['0', '']","['0', '']"
10162,r733,United States -> Virginia -> Private -> Marymount U.,United States,Virginia,Private,Marymount U.,4,"['1,298', '']","['178', '']","['31', '']","['965', '']","['66', '']","['58', '']","['0', '']"
10162,r734,United States -> Virginia -> Private -> U. Richmond,United States,Virginia,Private,U. Richmond,4,"['2,670', '']","['1,624', '']","['0', '']","['529', '']","['0', '']","['476', '']","['41', '']"
10162,r735,United States -> Washington,United States,Washington,,,2,"['1,972,326', '']","['1,295,518', '']","['77,227', '']","['230,056', '']","['70,422', '']","['249,757', '']","['49,346', '']"
10162,r736,United States -> Washington -> Public,United States,Washington,Public,,3,"['1,968,111', '']","['1,293,161', '']","['77,150', '']","['228,794', '']","['70,419', '']","['249,241', '']","['49,346', '']"
10162,r737,United States -> Washington -> Public -> Central Washington U.,United States,Washington,Public,Central Washington U.,4,"['3,176', '']","['2,429', '']","['266', '']","['350', '']","['55', '']","['42', '']","['34', '']"
10162,r738,United States -> Washington -> Public -> Eastern Washington U.,United States,Washington,Public,Eastern Washington U.,4,"['2,437', '']","['855', '']","['1,332', '']","['NA', '']","['13', '']","['149', '']","['88', '']"
10162,r739,United States -> Washington -> Public -> Northwest Indian C.,United States,Washington,Public,Northwest Indian C.,4,"['5,632', '']","['4,298', '']","['0', '']","['1,334', '']","['0', '']","['0', '']","['0', '']"
10162,r740,"United States -> Washington -> Public -> U. Washington, Bothell",United States,Washington,Public,"U. Washington, Bothell",4,"['8,197', '']","['4,009', '']","['259', '']","['786', '']","['85', '']","['3,007', '']","['51', '']"
10162,r741,"United States -> Washington -> Public -> U. Washington, Seattle",United States,Washington,Public,"U. Washington, Seattle",4,"['1,559,708', '']","['1,083,090', '']","['19,188', '']","['117,096', '']","['61,099', '']","['231,172', '']","['48,063', '']"
10162,r742,"United States -> Washington -> Public -> U. Washington, Tacoma",United States,Washington,Public,"U. Washington, Tacoma",4,"['5,484', '']","['4,553', '']","['432', '']","['207', '']","['0', '']","['138', '']","['154', '']"
10162,r743,United States -> Washington -> Public -> Washington State U.,United States,Washington,Public,Washington State U.,4,"['368,396', '']","['187,580', '']","['54,610', '']","['103,067', '']","['9,099', '']","['13,119', '']","['921', '']"
10162,r744,United States -> Washington -> Public -> Western Washington U.,United States,Washington,Public,Western Washington U.,4,"['15,081', '']","['6,347', '']","['1,063', '']","['5,954', '']","['68', '']","['1,614', '']","['35', '']"
10162,r745,United States -> Washington -> Private,United States,Washington,Private,,3,"['4,215', '']","['2,357', '']","['77', '']","['1,262', '']","['3', '']","['516', '']","['0', '']"
10162,r746,United States -> Washington -> Private -> Seattle U.,United States,Washington,Private,Seattle U.,4,"['1,894', '']","['1,143', '']","['52', '']","['471', '']","['3', '']","['225', '']","['0', '']"
10162,r747,United States -> Washington -> Private -> U. Puget Sound,United States,Washington,Private,U. Puget Sound,4,"['1,051', '']","['780', '']","['0', '']","['174', '']","['0', '']","['97', '']","['0', '']"
10162,r748,United States -> Washington -> Private -> Whitman C.,United States,Washington,Private,Whitman C.,4,"['1,270', '']","['434', '']","['25', '']","['617', '']","['0', '']","['194', '']","['0', '']"
10162,r749,United States -> West Virginia,United States,West Virginia,,,2,"['248,022', '']","['118,659', '']","['13,290', '']","['87,833', '']","['5,336', '']","['4,486', '']","['18,418', '']"
10162,r750,United States -> West Virginia -> Public,United States,West Virginia,Public,,3,"['247,805', '']","['118,442', '']","['13,290', '']","['87,833', '']","['5,336', '']","['4,486', '']","['18,418', '']"
10162,r751,United States -> West Virginia -> Public -> Marshall U.,United States,West Virginia,Public,Marshall U.,4,"['25,692', '']","['16,369', '']","['1,909', '']","['6,479', '']","['320', '']","['615', '']","['0', '']"
10162,r752,United States -> West Virginia -> Public -> West Virginia School of Osteopathic Medicine,United States,West Virginia,Public,West Virginia School of Osteopathic Medicine,4,"['1,329', '']","['468', '']","['11', '']","['850', '']","['0', '']","['0', '']","['0', '']"
10162,r753,United States -> West Virginia -> Public -> West Virginia State U.,United States,West Virginia,Public,West Virginia State U.,4,"['6,703', '']","['4,278', '']","['1,601', '']","['815', '']","['0', '']","['9', '']","['0', '']"
10162,r754,United States -> West Virginia -> Public -> West Virginia U.,United States,West Virginia,Public,West Virginia U.,4,"['214,081', '']","['97,327', '']","['9,769', '']","['79,689', '']","['5,016', '']","['3,862', '']","['18,418', '']"
10162,r755,United States -> West Virginia -> Private,United States,West Virginia,Private,,3,"['217', '']","['217', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10162,r756,United States -> West Virginia -> Private -> U. Charleston,United States,West Virginia,Private,U. Charleston,4,"['217', '']","['217', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10162,r757,United States -> Wisconsin,United States,Wisconsin,,,2,"['1,966,266', '']","['943,590', '']","['130,741', '']","['599,840', '']","['81,332', '']","['159,019', '']","['51,744', '']"
10162,r758,United States -> Wisconsin -> Public,United States,Wisconsin,Public,,3,"['1,599,312', '']","['774,226', '']","['129,913', '']","['480,441', '']","['42,974', '']","['129,257', '']","['42,501', '']"
10162,r759,United States -> Wisconsin -> Public -> U. Wisconsin-Eau Claire,United States,Wisconsin,Public,U. Wisconsin-Eau Claire,4,"['1,628', '']","['681', '']","['396', '']","['278', '']","['243', '']","['24', '']","['6', '']"
10162,r760,United States -> Wisconsin -> Public -> U. Wisconsin-Green Bay,United States,Wisconsin,Public,U. Wisconsin-Green Bay,4,"['2,713', '']","['1,046', '']","['752', '']","['843', '']","['25', '']","['47', '']","['0', '']"
10162,r761,United States -> Wisconsin -> Public -> U. Wisconsin-La Crosse,United States,Wisconsin,Public,U. Wisconsin-La Crosse,4,"['2,942', '']","['968', '']","['694', '']","['977', '']","['227', '']","['70', '']","['6', '']"
10162,r762,United States -> Wisconsin -> Public -> U. Wisconsin-Madison,United States,Wisconsin,Public,U. Wisconsin-Madison,4,"['1,523,513', '']","['740,854', '']","['109,946', '']","['463,759', '']","['40,450', '']","['127,756', '']","['40,748', '']"
10162,r763,United States -> Wisconsin -> Public -> U. Wisconsin-Milwaukee,United States,Wisconsin,Public,U. Wisconsin-Milwaukee,4,"['56,822', '']","['24,036', '']","['16,504', '']","['12,368', '']","['1,535', '']","['935', '']","['1,444', '']"
10162,r764,United States -> Wisconsin -> Public -> U. Wisconsin-Oshkosh,United States,Wisconsin,Public,U. Wisconsin-Oshkosh,4,"['1,990', '']","['1,336', '']","['72', '']","['546', '']","['36', '']","['0', '']","['0', '']"
10162,r765,United States -> Wisconsin -> Public -> U. Wisconsin-Platteville,United States,Wisconsin,Public,U. Wisconsin-Platteville,4,"['1,349', 'i']","['435', 'i']","['340', 'i']","['224', 'i']","['305', 'i']","['35', 'i']","['10', 'i']"
10162,r766,United States -> Wisconsin -> Public -> U. Wisconsin-Stevens Point,United States,Wisconsin,Public,U. Wisconsin-Stevens Point,4,"['3,740', '']","['1,235', '']","['1,074', '']","['829', '']","['1', '']","['314', '']","['287', '']"
10162,r767,United States -> Wisconsin -> Public -> U. Wisconsin-Superior,United States,Wisconsin,Public,U. Wisconsin-Superior,4,"['4,615', '']","['3,635', '']","['135', '']","['617', '']","['152', '']","['76', '']","['0', '']"
10162,r768,United States -> Wisconsin -> Private,United States,Wisconsin,Private,,3,"['366,954', '']","['169,364', '']","['828', '']","['119,399', '']","['38,358', '']","['29,762', '']","['9,243', '']"
10162,r769,United States -> Wisconsin -> Private -> Marquette U.,United States,Wisconsin,Private,Marquette U.,4,"['40,638', '']","['15,316', '']","['207', '']","['16,222', '']","['752', '']","['2,440', '']","['5,701', '']"
10162,r770,United States -> Wisconsin -> Private -> Medical C. Wisconsin,United States,Wisconsin,Private,Medical C. Wisconsin,4,"['321,506', '']","['152,301', '']","['586', '']","['102,906', '']","['35,121', '']","['27,050', '']","['3,542', '']"
10162,r771,United States -> Wisconsin -> Private -> Milwaukee School of Engineering,United States,Wisconsin,Private,Milwaukee School of Engineering,4,"['3,545', '']","['969', '']","['0', '']","['79', '']","['2,485', '']","['12', '']","['0', '']"
10162,r772,United States -> Wisconsin -> Private -> Northland C.,United States,Wisconsin,Private,Northland C.,4,"['1,265', 'i']","['778', 'i']","['35', 'i']","['192', 'i']","['0', 'i']","['260', 'i']","['0', 'i']"
10162,r773,United States -> Wyoming,United States,Wyoming,,,2,"['139,764', '']","['68,772', '']","['5,592', '']","['58,184', '']","['4,099', '']","['2,167', '']","['950', '']"
10162,r774,United States -> Wyoming -> Public,United States,Wyoming,Public,,3,"['139,764', '']","['68,772', '']","['5,592', '']","['58,184', '']","['4,099', '']","['2,167', '']","['950', '']"
10162,r775,United States -> Wyoming -> Public -> U. Wyoming,United States,Wyoming,Public,U. Wyoming,4,"['139,764', '']","['68,772', '']","['5,592', '']","['58,184', '']","['4,099', '']","['2,167', '']","['950', '']"
10162,r776,United States -> Guam,United States,Guam,,,2,"['20,481', '']","['17,066', '']","['1,682', '']","['1,339', '']","['375', '']","['19', '']","['0', '']"
10162,r777,United States -> Guam -> Public,United States,Guam,Public,,3,"['20,481', '']","['17,066', '']","['1,682', '']","['1,339', '']","['375', '']","['19', '']","['0', '']"
10162,r778,United States -> Guam -> Public -> U. Guam,United States,Guam,Public,U. Guam,4,"['20,481', '']","['17,066', '']","['1,682', '']","['1,339', '']","['375', '']","['19', '']","['0', '']"
10162,r779,United States -> Puerto Rico,United States,Puerto Rico,,,2,"['103,245', '']","['74,309', '']","['1,876', '']","['21,283', '']","['4,506', '']","['812', '']","['459', '']"
10162,r780,United States -> Puerto Rico -> Public,United States,Puerto Rico,Public,,3,"['96,773', '']","['70,095', '']","['1,520', '']","['19,785', '']","['4,506', '']","['812', '']","['55', '']"
10162,r781,"United States -> Puerto Rico -> Public -> U. Puerto Rico, Cayey",United States,Puerto Rico,Public,"U. Puerto Rico, Cayey",4,"['1,390', '']","['757', '']","['0', '']","['430', '']","['0', '']","['203', '']","['0', '']"
10162,r782,"United States -> Puerto Rico -> Public -> U. Puerto Rico, Humacao",United States,Puerto Rico,Public,"U. Puerto Rico, Humacao",4,"['1,448', '']","['1,160', '']","['0', '']","['288', '']","['0', '']","['0', '']","['0', '']"
10162,r783,"United States -> Puerto Rico -> Public -> U. Puerto Rico, Mayaguez",United States,Puerto Rico,Public,"U. Puerto Rico, Mayaguez",4,"['18,274', '']","['16,223', '']","['455', '']","['314', '']","['1,049', '']","['233', '']","['0', '']"
10162,r784,"United States -> Puerto Rico -> Public -> U. Puerto Rico, Medical Sciences Campus",United States,Puerto Rico,Public,"U. Puerto Rico, Medical Sciences Campus",4,"['47,578', '']","['35,050', '']","['1,005', '']","['8,295', '']","['3,228', '']","['0', '']","['0', '']"
10162,r785,"United States -> Puerto Rico -> Public -> U. Puerto Rico, Rio Piedras",United States,Puerto Rico,Public,"U. Puerto Rico, Rio Piedras",4,"['28,083', '']","['16,905', '']","['60', '']","['10,458', '']","['229', '']","['376', '']","['55', '']"
10162,r786,United States -> Puerto Rico -> Private,United States,Puerto Rico,Private,,3,"['6,472', '']","['4,214', '']","['356', '']","['1,498', '']","['0', '']","['0', '']","['404', '']"
10162,r787,"United States -> Puerto Rico -> Private -> U. Ana G. Mendez, Gurabo",United States,Puerto Rico,Private,"U. Ana G. Mendez, Gurabo",4,"['1,419', '']","['1,407', '']","['0', '']","['12', '']","['0', '']","['0', '']","['0', '']"
10162,r788,United States -> Puerto Rico -> Private -> U. Central del Caribe,United States,Puerto Rico,Private,U. Central del Caribe,4,"['5,053', '']","['2,807', '']","['356', '']","['1,486', '']","['0', '']","['0', '']","['404', '']"
10162,r789,United States -> Virgin Islands,United States,Virgin Islands,,,2,"['20,259', '']","['19,127', '']","['1,010', '']","['NA', '']","['48', '']","['74', '']","['0', '']"
10162,r790,United States -> Virgin Islands -> Public,United States,Virgin Islands,Public,,3,"['20,259', '']","['19,127', '']","['1,010', '']","['NA', '']","['48', '']","['74', '']","['0', '']"
10162,r791,United States -> Virgin Islands -> Public -> U. of the Virgin Islands,United States,Virgin Islands,Public,U. of the Virgin Islands,4,"['20,259', '']","['19,127', '']","['1,010', '']","['NA', '']","['48', '']","['74', '']","['0', '']"
