table_id,row_id,_b_state_institutional_control_and_institution_b_full_path,_b_state_institutional_control_and_institution_b_level_1,_b_state_institutional_control_and_institution_b_level_2,_b_state_institutional_control_and_institution_b_level_3,_b_state_institutional_control_and_institution_b_level_4,_b_state_institutional_control_and_institution_b_hierarchy_depth,field_total_all_r_d_expenditures_received,field_total_from_educational_pass_through_entities,field_total_from_business,field_total_from_nonprofit_organizations,field_total_from_other_pass_through_entities,field_federally_financed_all_r_d_expenditures_received,field_federally_financed_from_educational_pass_through_entities,field_federally_financed_from_business,field_federally_financed_from_nonprofit_organizations,field_federally_financed_from_other_pass_through_entities
3188,r707,United States -> Texas -> Private -> Rice U.,United States,Texas,Private,Rice U.,4,"['17,895', '']","['11,600', '']","['1,722', '']","['1,837', '']","['2,736', '']","['16,767', '']","['10,733', '']","['1,722', '']","['1,701', '']","['2,611', '']"
3188,r708,United States -> Texas -> Private -> Southern Methodist U.,United States,Texas,Private,Southern Methodist U.,4,"['4,289', '']","['2,546', '']","['326', '']","['634', '']","['783', '']","['3,981', '']","['2,409', '']","['326', '']","['463', '']","['783', '']"
3188,r709,United States -> Texas -> Private -> St. Edward's U.,United States,Texas,Private,St. Edward's U.,4,"['280', '']","['280', '']","['0', '']","['0', '']","['0', '']","['280', '']","['280', '']","['0', '']","['0', '']","['0', '']"
3188,r710,United States -> Texas -> Private -> Texas Christian U.,United States,Texas,Private,Texas Christian U.,4,"['214', '']","['181', '']","['0', '']","['33', '']","['0', '']","['214', '']","['181', '']","['0', '']","['33', '']","['0', '']"
3188,r711,United States -> Texas -> Private -> Trinity U.,United States,Texas,Private,Trinity U.,4,"['225', '']","['147', '']","['0', '']","['76', '']","['2', '']","['89', '']","['13', '']","['0', '']","['76', '']","['0', '']"
3188,r712,United States -> Texas -> Private -> U. of the Incarnate Word,United States,Texas,Private,U. of the Incarnate Word,4,"['55', '']","['55', '']","['0', '']","['0', '']","['0', '']","['55', '']","['55', '']","['0', '']","['0', '']","['0', '']"
3188,r713,United States -> Utah,United States,Utah,,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
3188,r714,United States -> Utah -> Public,United States,Utah,Public,,3,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
3188,r715,United States -> Utah -> Public -> U. Utah,United States,Utah,Public,U. Utah,4,"['43,879', '']","['24,732', '']","['5,044', '']","['5,746', '']","['8,357', '']","['43,692', '']","['24,604', '']","['4,985', '']","['5,746', '']","['8,357', '']"
3188,r716,United States -> Utah -> Public -> Utah State U.,United States,Utah,Public,Utah State U.,4,"['23,112', '']","['3,464', '']","['2,062', '']","['194', '']","['17,392', '']","['22,853', '']","['3,464', '']","['2,062', '']","['194', '']","['17,133', '']"
3188,r717,United States -> Utah -> Private,United States,Utah,Private,,3,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
3188,r718,"United States -> Utah -> Private -> Brigham Young U., Provo",United States,Utah,Private,"Brigham Young U., Provo",4,"['8,391', 'i']","['3,735', 'i']","['1,470', 'i']","['2,051', 'i']","['1,135', 'i']","['7,958', '']","['3,573', '']","['1,388', '']","['1,909', '']","['1,088', '']"
3188,r719,United States -> Vermont,United States,Vermont,,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
3188,r720,United States -> Vermont -> Public,United States,Vermont,Public,,3,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
3188,r721,United States -> Vermont -> Public -> U. Vermont,United States,Vermont,Public,U. Vermont,4,"['18,435', '']","['12,354', '']","['1,018', '']","['3,486', '']","['1,577', '']","['17,216', '']","['11,809', '']","['971', '']","['3,382', '']","['1,054', '']"
3188,r722,United States -> Vermont -> Private,United States,Vermont,Private,,3,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
3188,r723,United States -> Vermont -> Private -> Middlebury C.,United States,Vermont,Private,Middlebury C.,4,"['573', '']","['573', '']","['0', '']","['0', '']","['0', '']","['573', '']","['573', '']","['0', '']","['0', '']","['0', '']"
3188,r724,United States -> Vermont -> Private -> Saint Michael's C.,United States,Vermont,Private,Saint Michael's C.,4,"['755', '']","['755', '']","['0', '']","['0', '']","['0', '']","['755', '']","['755', '']","['0', '']","['0', '']","['0', '']"
3188,r725,United States -> Virginia,United States,Virginia,,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
3188,r726,United States -> Virginia -> Public,United States,Virginia,Public,,3,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
3188,r727,United States -> Virginia -> Public -> Christopher Newport U.,United States,Virginia,Public,Christopher Newport U.,4,"['394', '']","['0', '']","['213', '']","['4', '']","['177', '']","['217', '']","['0', '']","['213', '']","['4', '']","['0', '']"
3188,r728,United States -> Virginia -> Public -> Eastern Virginia Medical School,United States,Virginia,Public,Eastern Virginia Medical School,4,"['2,489', '']","['1,934', '']","['101', '']","['209', '']","['245', '']","['2,330', '']","['1,818', '']","['77', '']","['190', '']","['245', '']"
3188,r729,United States -> Virginia -> Public -> George Mason U.,United States,Virginia,Public,George Mason U.,4,"['19,202', '']","['6,119', '']","['9,218', '']","['932', '']","['2,933', '']","['17,901', '']","['5,906', '']","['9,100', '']","['921', '']","['1,974', '']"
3188,r730,United States -> Virginia -> Public -> James Madison U.,United States,Virginia,Public,James Madison U.,4,"['322', 'i']","['172', 'i']","['13', 'i']","['33', 'i']","['104', 'i']","['249', '']","['149', '']","['0', '']","['20', '']","['80', '']"
3188,r731,United States -> Virginia -> Public -> Norfolk State U.,United States,Virginia,Public,Norfolk State U.,4,"['105', '']","['105', '']","['0', '']","['0', '']","['0', '']","['105', '']","['105', '']","['0', '']","['0', '']","['0', '']"
3188,r732,United States -> Virginia -> Public -> Old Dominion U.,United States,Virginia,Public,Old Dominion U.,4,"['6,480', '']","['2,244', '']","['1,108', '']","['2,081', '']","['1,047', '']","['6,240', '']","['2,180', '']","['1,108', '']","['2,006', '']","['946', '']"
3188,r733,United States -> Virginia -> Public -> U. of Mary Washington,United States,Virginia,Public,U. of Mary Washington,4,"['184', '']","['148', '']","['0', '']","['4', '']","['32', '']","['148', '']","['148', '']","['0', '']","['0', '']","['0', '']"
3188,r734,"United States -> Virginia -> Public -> U. Virginia, Charlottesville",United States,Virginia,Public,"U. Virginia, Charlottesville",4,"['59,084', '']","['30,759', '']","['12,913', '']","['7,372', '']","['8,040', '']","['50,586', '']","['26,746', '']","['11,671', '']","['6,283', '']","['5,886', '']"
3188,r735,United States -> Virginia -> Public -> Virginia Commonwealth U.,United States,Virginia,Public,Virginia Commonwealth U.,4,"['17,032', 'i']","['10,623', 'i']","['2,619', 'i']","['3,024', 'i']","['766', 'i']","['13,743', '']","['10,028', '']","['1,683', '']","['1,902', '']","['130', '']"
3188,r736,United States -> Virginia -> Public -> Virginia Polytechnic Institute and State U.,United States,Virginia,Public,Virginia Polytechnic Institute and State U.,4,"['46,744', 'i']","['17,672', 'i']","['24,755', 'i']","['1,745', 'i']","['2,572', 'i']","['41,720', '']","['16,760', '']","['22,388', '']","['0', '']","['2,572', '']"
3188,r737,United States -> Virginia -> Public -> Virginia State U.,United States,Virginia,Public,Virginia State U.,4,"['183', '']","['183', '']","['0', '']","['0', '']","['0', '']","['183', '']","['183', '']","['0', '']","['0', '']","['0', '']"
3188,r738,United States -> Virginia -> Public -> William & Mary,United States,Virginia,Public,William & Mary,4,"['14,312', '']","['2,250', '']","['990', '']","['2,446', '']","['8,626', '']","['11,453', '']","['1,954', '']","['949', '']","['2,169', '']","['6,381', '']"
3188,r739,United States -> Virginia -> Private,United States,Virginia,Private,,3,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
3188,r740,United States -> Virginia -> Private -> Edward Via C. of Osteopathic Medicine,United States,Virginia,Private,Edward Via C. of Osteopathic Medicine,4,"['51', '']","['51', '']","['0', '']","['0', '']","['0', '']","['23', '']","['23', '']","['0', '']","['0', '']","['0', '']"
3188,r741,United States -> Virginia -> Private -> Hampton U.,United States,Virginia,Private,Hampton U.,4,"['438', '']","['438', '']","['0', '']","['0', '']","['0', '']","['438', '']","['438', '']","['0', '']","['0', '']","['0', '']"
3188,r742,United States -> Virginia -> Private -> Liberty U.,United States,Virginia,Private,Liberty U.,4,"['15', '']","['15', '']","['0', '']","['0', '']","['0', '']","['15', '']","['15', '']","['0', '']","['0', '']","['0', '']"
3188,r743,United States -> Virginia -> Private -> U. Richmond,United States,Virginia,Private,U. Richmond,4,"['30', '']","['28', '']","['0', '']","['2', '']","['0', '']","['28', '']","['28', '']","['0', '']","['0', '']","['0', '']"
3188,r744,United States -> Washington,United States,Washington,,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
3188,r745,United States -> Washington -> Public,United States,Washington,Public,,3,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
3188,r746,United States -> Washington -> Public -> Central Washington U.,United States,Washington,Public,Central Washington U.,4,"['395', '']","['197', '']","['19', '']","['179', '']","['0', '']","['331', '']","['178', '']","['19', '']","['134', '']","['0', '']"
3188,r747,United States -> Washington -> Public -> Eastern Washington U.,United States,Washington,Public,Eastern Washington U.,4,"['552', '']","['61', '']","['6', '']","['237', '']","['248', '']","['505', '']","['14', '']","['6', '']","['237', '']","['248', '']"
3188,r748,United States -> Washington -> Public -> Northwest Indian C.,United States,Washington,Public,Northwest Indian C.,4,"['52', '']","['0', '']","['0', '']","['0', '']","['52', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3188,r749,"United States -> Washington -> Public -> U. Washington, Bothell",United States,Washington,Public,"U. Washington, Bothell",4,"['640', '']","['315', '']","['1', '']","['324', '']","['0', '']","['366', '']","['315', '']","['0', '']","['51', '']","['0', '']"
3188,r750,"United States -> Washington -> Public -> U. Washington, Seattle",United States,Washington,Public,"U. Washington, Seattle",4,"['179,769', '']","['71,420', '']","['15,037', '']","['78,312', '']","['15,000', '']","['155,572', '']","['63,329', '']","['13,804', '']","['68,426', '']","['10,013', '']"
3188,r751,"United States -> Washington -> Public -> U. Washington, Tacoma",United States,Washington,Public,"U. Washington, Tacoma",4,"['1,840', '']","['416', '']","['10', '']","['3', '']","['1,411', '']","['1,527', '']","['193', '']","['0', '']","['0', '']","['1,334', '']"
3188,r752,United States -> Washington -> Public -> Washington State U.,United States,Washington,Public,Washington State U.,4,"['26,735', '']","['9,971', '']","['6,267', '']","['4,215', '']","['6,282', '']","['23,170', '']","['9,145', '']","['5,967', '']","['2,132', '']","['5,926', '']"
3188,r753,United States -> Washington -> Public -> Western Washington U.,United States,Washington,Public,Western Washington U.,4,"['1,281', 'i']","['720', 'i']","['39', 'i']","['210', 'i']","['312', 'i']","['1,037', '']","['499', '']","['36', '']","['201', '']","['301', '']"
3188,r754,United States -> Washington -> Private,United States,Washington,Private,,3,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
3188,r755,United States -> Washington -> Private -> Seattle U.,United States,Washington,Private,Seattle U.,4,"['175', '']","['175', '']","['0', '']","['0', '']","['0', '']","['150', '']","['150', '']","['0', '']","['0', '']","['0', '']"
3188,r756,United States -> Washington -> Private -> Whitman C.,United States,Washington,Private,Whitman C.,4,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3188,r757,United States -> West Virginia,United States,West Virginia,,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
3188,r758,United States -> West Virginia -> Public,United States,West Virginia,Public,,3,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
3188,r759,United States -> West Virginia -> Public -> Marshall U.,United States,West Virginia,Public,Marshall U.,4,"['3,693', 'i']","['2,123', 'i']","['100', 'i']","['92', 'i']","['1,378', 'i']","['3,413', '']","['2,050', '']","['34', '']","['2', '']","['1,327', '']"
3188,r760,United States -> West Virginia -> Public -> West Virginia State U.,United States,West Virginia,Public,West Virginia State U.,4,"['789', '']","['365', '']","['0', '']","['0', '']","['424', '']","['789', '']","['365', '']","['0', '']","['0', '']","['424', '']"
3188,r761,United States -> West Virginia -> Public -> West Virginia U.,United States,West Virginia,Public,West Virginia U.,4,"['23,433', 'i']","['8,026', 'i']","['7,704', 'i']","['2,129', 'i']","['5,574', 'i']","['21,474', '']","['7,497', '']","['7,137', '']","['1,730', '']","['5,110', '']"
3188,r762,United States -> Wisconsin,United States,Wisconsin,,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
3188,r763,United States -> Wisconsin -> Public,United States,Wisconsin,Public,,3,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
3188,r764,United States -> Wisconsin -> Public -> U. Wisconsin-Eau Claire,United States,Wisconsin,Public,U. Wisconsin-Eau Claire,4,"['83', '']","['83', '']","['0', '']","['0', '']","['0', '']","['25', '']","['25', '']","['0', '']","['0', '']","['0', '']"
3188,r765,United States -> Wisconsin -> Public -> U. Wisconsin-Green Bay,United States,Wisconsin,Public,U. Wisconsin-Green Bay,4,"['46', 'i']","['2', 'i']","['15', 'i']","['11', 'i']","['18', 'i']","['41', 'i']","['2', 'i']","['14', 'i']","['9', 'i']","['16', 'i']"
3188,r766,United States -> Wisconsin -> Public -> U. Wisconsin-La Crosse,United States,Wisconsin,Public,U. Wisconsin-La Crosse,4,"['374', '']","['60', '']","['0', '']","['17', '']","['297', '']","['353', '']","['58', '']","['0', '']","['0', '']","['295', '']"
3188,r767,United States -> Wisconsin -> Public -> U. Wisconsin-Madison,United States,Wisconsin,Public,U. Wisconsin-Madison,4,"['92,968', '']","['48,461', '']","['7,713', '']","['14,135', '']","['22,659', '']","['84,662', '']","['44,902', '']","['6,493', '']","['11,084', '']","['22,183', '']"
3188,r768,United States -> Wisconsin -> Public -> U. Wisconsin-Milwaukee,United States,Wisconsin,Public,U. Wisconsin-Milwaukee,4,"['9,705', '']","['4,840', '']","['1,187', '']","['2,270', '']","['1,408', '']","['8,524', '']","['4,588', '']","['813', '']","['1,863', '']","['1,260', '']"
3188,r769,United States -> Wisconsin -> Public -> U. Wisconsin-Oshkosh,United States,Wisconsin,Public,U. Wisconsin-Oshkosh,4,"['110', 'i']","['0', 'i']","['34', 'i']","['39', 'i']","['37', 'i']","['95', 'i']","['0', 'i']","['28', 'i']","['33', 'i']","['34', 'i']"
3188,r770,United States -> Wisconsin -> Public -> U. Wisconsin-Platteville,United States,Wisconsin,Public,U. Wisconsin-Platteville,4,"['47', 'i']","['26', 'i']","['3', 'i']","['6', 'i']","['12', 'i']","['39', 'i']","['22', 'i']","['2', 'i']","['5', 'i']","['10', 'i']"
3188,r771,United States -> Wisconsin -> Public -> U. Wisconsin-Stevens Point,United States,Wisconsin,Public,U. Wisconsin-Stevens Point,4,"['947', 'i']","['461', 'i']","['17', 'i']","['52', 'i']","['417', 'i']","['804', 'i']","['458', 'i']","['4', 'i']","['13', 'i']","['329', 'i']"
