table_id,row_id,_b_state_institutional_control_and_institution_b_full_path,_b_state_institutional_control_and_institution_b_level_1,_b_state_institutional_control_and_institution_b_level_2,_b_state_institutional_control_and_institution_b_level_3,_b_state_institutional_control_and_institution_b_level_4,_b_state_institutional_control_and_institution_b_hierarchy_depth,field_all_r_d_expenditures,field_source_of_funds_federal_government,field_source_of_funds_state_and_local_government,field_source_of_funds_institution_funds,field_source_of_funds_business,field_source_of_funds_nonprofit_organizations,field_source_of_funds_all_other_sources
12713,r747,United States -> Virginia -> Public -> U. Virginia's C. Wise,United States,Virginia,Public,U. Virginia's C. Wise,4,"['1,223', '']","['447', '']","['367', '']","['333', '']","['0', '']","['69', '']","['7', '']"
12713,r748,"United States -> Virginia -> Public -> U. Virginia, Charlottesville",United States,Virginia,Public,"U. Virginia, Charlottesville",4,"['714,457', '']","['354,748', '']","['13,101', '']","['214,946', '']","['31,588', '']","['31,392', '']","['68,682', '']"
12713,r749,United States -> Virginia -> Public -> Virginia Commonwealth U.,United States,Virginia,Public,Virginia Commonwealth U.,4,"['479,930', '']","['184,852', '']","['47,846', '']","['207,023', '']","['22,681', '']","['17,458', '']","['70', '']"
12713,r750,United States -> Virginia -> Public -> Virginia Military Institute,United States,Virginia,Public,Virginia Military Institute,4,"['2,350', '']","['1,534', '']","['296', '']","['510', '']","['0', '']","['10', '']","['0', '']"
12713,r751,United States -> Virginia -> Public -> Virginia Polytechnic Institute and State U.,United States,Virginia,Public,Virginia Polytechnic Institute and State U.,4,"['598,113', '']","['282,152', '']","['78,279', '']","['179,590', '']","['35,761', '']","['13,021', '']","['9,310', '']"
12713,r752,United States -> Virginia -> Public -> Virginia State U.,United States,Virginia,Public,Virginia State U.,4,"['13,504', '']","['7,166', '']","['3,051', '']","['2,566', '']","['0', '']","['713', '']","['8', '']"
12713,r753,United States -> Virginia -> Public -> William & Mary,United States,Virginia,Public,William & Mary,4,"['81,815', '']","['32,631', '']","['3,882', '']","['35,413', '']","['1,174', '']","['5,385', '']","['3,330', '']"
12713,r754,United States -> Virginia -> Private,United States,Virginia,Private,,3,"['24,925', '']","['12,430', '']","['170', '']","['11,539', '']","['48', '']","['713', '']","['25', '']"
12713,r755,United States -> Virginia -> Private -> Edward Via C. of Osteopathic Medicine,United States,Virginia,Private,Edward Via C. of Osteopathic Medicine,4,"['7,597', '']","['678', '']","['136', '']","['6,699', '']","['0', '']","['84', '']","['0', '']"
12713,r756,United States -> Virginia -> Private -> Hampton U.,United States,Virginia,Private,Hampton U.,4,"['9,769', '']","['9,445', '']","['0', '']","['324', '']","['0', '']","['0', '']","['0', '']"
12713,r757,United States -> Virginia -> Private -> Liberty U.,United States,Virginia,Private,Liberty U.,4,"['1,900', '']","['532', '']","['5', '']","['1,315', '']","['48', '']","['0', '']","['0', '']"
12713,r758,United States -> Virginia -> Private -> Marymount U.,United States,Virginia,Private,Marymount U.,4,"['2,601', '']","['396', '']","['29', '']","['1,983', '']","['0', '']","['193', '']","['0', '']"
12713,r759,United States -> Virginia -> Private -> U. Richmond,United States,Virginia,Private,U. Richmond,4,"['3,058', '']","['1,379', '']","['0', '']","['1,218', '']","['0', '']","['436', '']","['25', '']"
12713,r760,United States -> Washington,United States,Washington,,,2,"['2,160,233', '']","['1,421,205', '']","['100,606', '']","['220,368', '']","['83,780', '']","['278,503', '']","['55,771', '']"
12713,r761,United States -> Washington -> Public,United States,Washington,Public,,3,"['2,153,103', '']","['1,418,291', '']","['100,528', '']","['217,331', '']","['83,725', '']","['277,457', '']","['55,771', '']"
12713,r762,United States -> Washington -> Public -> Central Washington U.,United States,Washington,Public,Central Washington U.,4,"['3,683', '']","['2,499', '']","['650', '']","['282', '']","['85', '']","['132', '']","['35', '']"
12713,r763,United States -> Washington -> Public -> Eastern Washington U.,United States,Washington,Public,Eastern Washington U.,4,"['2,546', '']","['1,015', '']","['1,198', '']","['NA', '']","['8', '']","['221', '']","['104', '']"
12713,r764,United States -> Washington -> Public -> Northwest Indian C.,United States,Washington,Public,Northwest Indian C.,4,"['6,184', 'i']","['4,595', 'i']","['0', 'i']","['1,589', 'i']","['0', 'i']","['0', 'i']","['0', 'i']"
12713,r765,"United States -> Washington -> Public -> U. Washington, Bothell",United States,Washington,Public,"U. Washington, Bothell",4,"['5,738', '']","['3,787', '']","['617', '']","['486', '']","['1', '']","['667', '']","['180', '']"
12713,r766,"United States -> Washington -> Public -> U. Washington, Seattle",United States,Washington,Public,"U. Washington, Seattle",4,"['1,734,091', '']","['1,188,836', '']","['33,833', '']","['125,390', '']","['71,487', '']","['260,986', '']","['53,559', '']"
12713,r767,"United States -> Washington -> Public -> U. Washington, Tacoma",United States,Washington,Public,"U. Washington, Tacoma",4,"['6,243', '']","['3,875', '']","['1,393', '']","['278', '']","['1', '']","['520', '']","['176', '']"
12713,r768,United States -> Washington -> Public -> Washington State U.,United States,Washington,Public,Washington State U.,4,"['378,744', '']","['207,086', '']","['61,333', '']","['84,199', '']","['12,077', '']","['12,411', '']","['1,638', '']"
12713,r769,United States -> Washington -> Public -> Western Washington U.,United States,Washington,Public,Western Washington U.,4,"['15,874', '']","['6,598', '']","['1,504', '']","['5,107', '']","['66', '']","['2,520', '']","['79', '']"
12713,r770,United States -> Washington -> Private,United States,Washington,Private,,3,"['7,130', '']","['2,914', '']","['78', '']","['3,037', '']","['55', '']","['1,046', '']","['0', '']"
12713,r771,United States -> Washington -> Private -> Seattle U.,United States,Washington,Private,Seattle U.,4,"['3,949', '']","['1,165', '']","['78', '']","['2,223', '']","['55', '']","['428', '']","['0', '']"
12713,r772,United States -> Washington -> Private -> U. Puget Sound,United States,Washington,Private,U. Puget Sound,4,"['1,613', '']","['1,300', '']","['0', '']","['138', '']","['0', '']","['175', '']","['0', '']"
12713,r773,United States -> Washington -> Private -> Whitman C.,United States,Washington,Private,Whitman C.,4,"['1,568', '']","['449', '']","['0', '']","['676', '']","['0', '']","['443', '']","['0', '']"
12713,r774,United States -> West Virginia,United States,West Virginia,,,2,"['286,551', '']","['137,805', '']","['15,109', '']","['104,390', '']","['5,487', '']","['4,147', '']","['19,613', '']"
12713,r775,United States -> West Virginia -> Public,United States,West Virginia,Public,,3,"['286,551', '']","['137,805', '']","['15,109', '']","['104,390', '']","['5,487', '']","['4,147', '']","['19,613', '']"
12713,r776,United States -> West Virginia -> Public -> Marshall U.,United States,West Virginia,Public,Marshall U.,4,"['33,693', '']","['19,797', '']","['1,606', '']","['10,608', '']","['510', '']","['1,172', '']","['0', '']"
12713,r777,United States -> West Virginia -> Public -> West Virginia School of Osteopathic Medicine,United States,West Virginia,Public,West Virginia School of Osteopathic Medicine,4,"['1,459', 'i']","['500', 'i']","['12', 'i']","['947', 'i']","['0', 'i']","['0', 'i']","['0', 'i']"
12713,r778,United States -> West Virginia -> Public -> West Virginia State U.,United States,West Virginia,Public,West Virginia State U.,4,"['5,226', '']","['2,800', '']","['1,804', '']","['521', '']","['0', '']","['101', '']","['0', '']"
12713,r779,United States -> West Virginia -> Public -> West Virginia U.,United States,West Virginia,Public,West Virginia U.,4,"['246,173', '']","['114,708', '']","['11,687', '']","['92,314', '']","['4,977', '']","['2,874', '']","['19,613', '']"
12713,r780,United States -> Wisconsin,United States,Wisconsin,,,2,"['2,215,597', '']","['1,030,352', '']","['149,015', '']","['692,683', '']","['91,176', '']","['190,827', '']","['61,544', '']"
12713,r781,United States -> Wisconsin -> Public,United States,Wisconsin,Public,,3,"['1,816,328', '']","['853,292', '']","['147,975', '']","['560,654', '']","['49,369', '']","['155,052', '']","['49,986', '']"
12713,r782,United States -> Wisconsin -> Public -> U. Wisconsin-Eau Claire,United States,Wisconsin,Public,U. Wisconsin-Eau Claire,4,"['2,191', '']","['1,027', '']","['509', '']","['389', '']","['248', '']","['10', '']","['8', '']"
12713,r783,United States -> Wisconsin -> Public -> U. Wisconsin-Green Bay,United States,Wisconsin,Public,U. Wisconsin-Green Bay,4,"['2,801', '']","['1,222', '']","['556', '']","['868', '']","['52', '']","['103', '']","['0', '']"
12713,r784,United States -> Wisconsin -> Public -> U. Wisconsin-La Crosse,United States,Wisconsin,Public,U. Wisconsin-La Crosse,4,"['2,921', '']","['714', '']","['804', '']","['639', '']","['709', '']","['44', '']","['11', '']"
12713,r785,United States -> Wisconsin -> Public -> U. Wisconsin-Madison,United States,Wisconsin,Public,U. Wisconsin-Madison,4,"['1,731,949', '']","['816,814', '']","['125,524', '']","['542,782', '']","['46,133', '']","['153,068', '']","['47,628', '']"
12713,r786,United States -> Wisconsin -> Public -> U. Wisconsin-Milwaukee,United States,Wisconsin,Public,U. Wisconsin-Milwaukee,4,"['60,712', '']","['25,612', '']","['17,207', '']","['13,084', '']","['1,431', '']","['1,450', '']","['1,928', '']"
12713,r787,United States -> Wisconsin -> Public -> U. Wisconsin-Oshkosh,United States,Wisconsin,Public,U. Wisconsin-Oshkosh,4,"['2,087', '']","['1,249', '']","['136', '']","['545', '']","['157', '']","['0', '']","['0', '']"
12713,r788,United States -> Wisconsin -> Public -> U. Wisconsin-Platteville,United States,Wisconsin,Public,U. Wisconsin-Platteville,4,"['1,481', 'i']","['465', 'i']","['378', 'i']","['249', 'i']","['339', 'i']","['39', 'i']","['11', 'i']"
12713,r789,United States -> Wisconsin -> Public -> U. Wisconsin-River Falls,United States,Wisconsin,Public,U. Wisconsin-River Falls,4,"['2,772', '']","['551', '']","['1,832', '']","['39', '']","['213', '']","['0', '']","['137', '']"
12713,r790,United States -> Wisconsin -> Public -> U. Wisconsin-Stevens Point,United States,Wisconsin,Public,U. Wisconsin-Stevens Point,4,"['4,589', '']","['2,079', '']","['948', '']","['997', '']","['0', '']","['302', '']","['263', '']"
12713,r791,United States -> Wisconsin -> Public -> U. Wisconsin-Superior,United States,Wisconsin,Public,U. Wisconsin-Superior,4,"['4,825', '']","['3,559', '']","['81', '']","['1,062', '']","['87', '']","['36', '']","['0', '']"
12713,r792,United States -> Wisconsin -> Private,United States,Wisconsin,Private,,3,"['399,269', '']","['177,060', '']","['1,040', '']","['132,029', '']","['41,807', '']","['35,775', '']","['11,558', '']"
12713,r793,United States -> Wisconsin -> Private -> Marquette U.,United States,Wisconsin,Private,Marquette U.,4,"['47,819', '']","['20,055', '']","['246', '']","['18,010', '']","['879', '']","['2,385', '']","['6,244', '']"
12713,r794,United States -> Wisconsin -> Private -> Medical C. Wisconsin,United States,Wisconsin,Private,Medical C. Wisconsin,4,"['346,691', '']","['155,403', '']","['754', '']","['113,726', '']","['38,419', '']","['33,075', '']","['5,314', '']"
12713,r795,United States -> Wisconsin -> Private -> Milwaukee School of Engineering,United States,Wisconsin,Private,Milwaukee School of Engineering,4,"['3,317', '']","['722', '']","['0', '']","['71', '']","['2,509', '']","['15', '']","['0', '']"
12713,r796,United States -> Wisconsin -> Private -> Northland C.,United States,Wisconsin,Private,Northland C.,4,"['1,442', 'i']","['880', 'i']","['40', 'i']","['222', 'i']","['0', 'i']","['300', 'i']","['0', 'i']"
12713,r797,United States -> Wyoming,United States,Wyoming,,,2,"['150,124', '']","['68,467', '']","['7,464', '']","['67,771', '']","['2,848', '']","['1,934', '']","['1,640', '']"
12713,r798,United States -> Wyoming -> Public,United States,Wyoming,Public,,3,"['150,124', '']","['68,467', '']","['7,464', '']","['67,771', '']","['2,848', '']","['1,934', '']","['1,640', '']"
12713,r799,United States -> Wyoming -> Public -> U. Wyoming,United States,Wyoming,Public,U. Wyoming,4,"['150,124', '']","['68,467', '']","['7,464', '']","['67,771', '']","['2,848', '']","['1,934', '']","['1,640', '']"
12713,r800,United States -> Guam,United States,Guam,,,2,"['22,388', '']","['18,992', '']","['2,252', '']","['1,083', '']","['59', '']","['2', '']","['0', '']"
12713,r801,United States -> Guam -> Public,United States,Guam,Public,,3,"['22,388', '']","['18,992', '']","['2,252', '']","['1,083', '']","['59', '']","['2', '']","['0', '']"
12713,r802,United States -> Guam -> Public -> U. Guam,United States,Guam,Public,U. Guam,4,"['22,388', '']","['18,992', '']","['2,252', '']","['1,083', '']","['59', '']","['2', '']","['0', '']"
12713,r803,United States -> Puerto Rico,United States,Puerto Rico,,,2,"['115,688', '']","['83,228', '']","['1,204', '']","['25,699', '']","['3,966', '']","['1,409', '']","['182', '']"
12713,r804,United States -> Puerto Rico -> Public,United States,Puerto Rico,Public,,3,"['108,678', '']","['78,167', '']","['680', '']","['24,429', '']","['3,966', '']","['1,409', '']","['27', '']"
12713,r805,"United States -> Puerto Rico -> Public -> U. Puerto Rico, Cayey",United States,Puerto Rico,Public,"U. Puerto Rico, Cayey",4,"['1,519', '']","['733', '']","['0', '']","['412', '']","['0', '']","['374', '']","['0', '']"
12713,r806,"United States -> Puerto Rico -> Public -> U. Puerto Rico, Humacao",United States,Puerto Rico,Public,"U. Puerto Rico, Humacao",4,"['2,074', '']","['1,822', '']","['0', '']","['252', '']","['0', '']","['0', '']","['0', '']"
12713,r807,"United States -> Puerto Rico -> Public -> U. Puerto Rico, Mayaguez",United States,Puerto Rico,Public,"U. Puerto Rico, Mayaguez",4,"['13,989', '']","['12,260', '']","['193', '']","['421', '']","['455', '']","['660', '']","['0', '']"
12713,r808,"United States -> Puerto Rico -> Public -> U. Puerto Rico, Medical Sciences Campus",United States,Puerto Rico,Public,"U. Puerto Rico, Medical Sciences Campus",4,"['61,235', '']","['46,789', '']","['406', '']","['10,781', '']","['3,259', '']","['0', '']","['0', '']"
12713,r809,"United States -> Puerto Rico -> Public -> U. Puerto Rico, Ponce",United States,Puerto Rico,Public,"U. Puerto Rico, Ponce",4,"['659', '']","['510', '']","['0', '']","['149', '']","['0', '']","['0', '']","['0', '']"
12713,r810,"United States -> Puerto Rico -> Public -> U. Puerto Rico, Rio Piedras",United States,Puerto Rico,Public,"U. Puerto Rico, Rio Piedras",4,"['29,202', '']","['16,053', '']","['81', '']","['12,414', '']","['252', '']","['375', '']","['27', '']"
12713,r811,United States -> Puerto Rico -> Private,United States,Puerto Rico,Private,,3,"['7,010', '']","['5,061', '']","['524', '']","['1,270', '']","['0', '']","['0', '']","['155', '']"
12713,r812,"United States -> Puerto Rico -> Private -> U. Ana G. Mendez, Gurabo",United States,Puerto Rico,Private,"U. Ana G. Mendez, Gurabo",4,"['2,132', '']","['2,132', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12713,r813,United States -> Puerto Rico -> Private -> U. Central del Caribe,United States,Puerto Rico,Private,U. Central del Caribe,4,"['4,878', '']","['2,929', '']","['524', '']","['1,270', '']","['0', '']","['0', '']","['155', '']"
12713,r814,United States -> Virgin Islands,United States,Virgin Islands,,,2,"['20,259', '']","['19,127', '']","['1,010', '']","['NA', '']","['48', '']","['74', '']","['0', '']"
12713,r815,United States -> Virgin Islands -> Public,United States,Virgin Islands,Public,,3,"['20,259', '']","['19,127', '']","['1,010', '']","['NA', '']","['48', '']","['74', '']","['0', '']"
