table_id,row_id,_b_institution_b_full_path,_b_institution_b_level_1,_b_institution_b_level_2,_b_institution_b_hierarchy_depth,field_rank,field_2010,field_2011,field_2012,field_2013,field_2014,field_2015,field_2016,field_2017,field_2018,field_2019,field_2020
5460,r587,All institutions -> Eastern Connecticut State U.,All institutions,Eastern Connecticut State U.,2,586,"['ne', '']","['96', '']","['ne', '']","['ne', '']","['574', '']","['606', '']","['464', '']","['770', '']","['588', '']","['871', '']","['1,057', '']"
5460,r588,All institutions -> St. Cloud State U.,All institutions,St. Cloud State U.,2,587,"['2,326', '']","['1,992', '']","['1,489', '']","['1,418', '']","['1,511', '']","['2,148', '']","['1,576', '']","['1,676', '']","['1,694', '']","['1,435', '']","['1,040', '']"
5460,r589,All institutions -> Elizabeth City State U.,All institutions,Elizabeth City State U.,2,588,"['5,366', '']","['10,229', '']","['3,811', '']","['3,843', '']","['2,434', '']","['1,837', '']","['1,670', '']","['1,323', '']","['978', '']","['ne', '']","['1,010', '']"
5460,r590,All institutions -> Central Connecticut State U.,All institutions,Central Connecticut State U.,2,589,"['659', '']","['1,083', '']","['1,248', '']","['1,416', '']","['971', '']","['1,106', '']","['1,198', '']","['873', '']","['ne', '']","['966', '']","['989', '']"
5460,r591,All institutions -> Hofstra U.,All institutions,Hofstra U.,2,590,"['1,151', '']","['1,095', '']","['1,546', '']","['955', '']","['1,354', '']","['2,039', '']","['1,916', '']","['1,455', '']","['1,347', '']","['1,253', '']","['977', '']"
5460,r592,All institutions -> Andrews U.,All institutions,Andrews U.,2,591,"['788', '']","['414', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['1,048', '']","['970', '']"
5460,r593,All institutions -> Saint Michael's C.,All institutions,Saint Michael's C.,2,592,"['623', '']","['703', '']","['ne', '']","['1,497', '']","['1,500', '']","['1,532', '']","['1,618', '']","['1,411', '']","['1,482', '']","['1,200', '']","['957', '']"
5460,r594,All institutions -> Fort Hays State U.,All institutions,Fort Hays State U.,2,593,"['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['877', '']","['952', '']"
5460,r595,All institutions -> Lipscomb U.,All institutions,Lipscomb U.,2,594,"['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['948', 'i']"
5460,r596,All institutions -> U. Texas of the Permian Basin,All institutions,U. Texas of the Permian Basin,2,595,"['1,274', '']","['1,024', '']","['969', '']","['716', '']","['1,216', '']","['1,132', '']","['1,080', '']","['597', '']","['300', '']","['ne', '']","['939', '']"
5460,r597,All institutions -> Eastern Kentucky U.,All institutions,Eastern Kentucky U.,2,596,"['3,017', '']","['3,169', '']","['2,965', '']","['2,182', '']","['1,858', '']","['1,375', '']","['1,340', '']","['1,157', '']","['1,004', '']","['975', '']","['912', '']"
5460,r598,All institutions -> Doane U.,All institutions,Doane U.,2,597,"['ne', '']","['1,022', '']","['678', '']","['ne', '']","['1,026', '']","['474', '']","['ne', '']","['ne', '']","['952', '']","['887', '']","['911', 'i']"
5460,r599,All institutions -> Seattle U.,All institutions,Seattle U.,2,598,"['1,190', 'i']","['1,274', '']","['642', '']","['ne', '']","['1,500', '']","['1,975', '']","['1,610', '']","['1,177', '']","['1,368', '']","['1,128', '']","['908', '']"
5460,r600,All institutions -> Kenyon C.,All institutions,Kenyon C.,2,599,"['428', '']","['433', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['1,161', '']","['1,068', '']","['896', '']"
5460,r601,All institutions -> Elon U.,All institutions,Elon U.,2,600,"['ne', '']","['602', 'i']","['707', 'i']","['876', 'i']","['851', '']","['1,054', '']","['1,141', '']","['1,130', '']","['1,304', '']","['1,162', '']","['890', '']"
5460,r602,All institutions -> Lawrence Technological U.,All institutions,Lawrence Technological U.,2,601,"['3,103', '']","['3,158', '']","['1,471', '']","['1,666', '']","['1,393', '']","['1,962', '']","['1,449', '']","['1,490', '']","['1,068', '']","['975', '']","['875', '']"
5460,r603,All institutions -> St. Olaf C.,All institutions,St. Olaf C.,2,602,"['1,545', '']","['1,078', '']","['1,415', '']","['1,209', '']","['1,191', '']","['1,118', '']","['1,389', '']","['1,346', '']","['904', '']","['836', '']","['873', '']"
5460,r604,All institutions -> Albion C.,All institutions,Albion C.,2,603,"['ne', '']","['563', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['807', '']","['738', '']","['753', '']","['866', '']"
5460,r605,All institutions -> Whitman C.,All institutions,Whitman C.,2,604,"['1,407', '']","['1,142', '']","['849', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['1,039', '']","['865', '']"
5460,r606,All institutions -> Grambling State U.,All institutions,Grambling State U.,2,605,"['993', '']","['2,085', '']","['1,523', '']","['1,327', '']","['1,165', '']","['1,098', '']","['1,454', '']","['1,554', '']","['1,343', '']","['927', '']","['855', '']"
5460,r607,All institutions -> Suffolk U.,All institutions,Suffolk U.,2,606,"['ne', '']","['847', '']","['477', '']","['748', '']","['757', '']","['625', '']","['714', 'i']","['884', 'i']","['ne', '']","['ne', '']","['845', '']"
5460,r608,All institutions -> U. Wisconsin-Platteville,All institutions,U. Wisconsin-Platteville,2,607,"['681', '']","['715', 'i']","['ne', '']","['ne', '']","['899', 'i']","['726', 'i']","['ne', '']","['812', 'i']","['ne', '']","['829', 'i']","['843', 'i']"
5460,r609,All institutions -> Bradley U.,All institutions,Bradley U.,2,608,"['1,123', '']","['1,856', '']","['2,354', '']","['2,840', '']","['1,483', '']","['1,452', '']","['2,088', '']","['1,765', '']","['1,201', '']","['1,347', '']","['840', '']"
5460,r610,"All institutions -> Union C., Schenectady",All institutions,"Union C., Schenectady",2,609,"['1,957', '']","['1,527', '']","['1,378', '']","['2,312', '']","['1,807', '']","['1,431', '']","['2,031', '']","['1,042', '']","['1,297', '']","['1,454', '']","['837', '']"
5460,r611,All institutions -> Colorado C.,All institutions,Colorado C.,2,610,"['543', '']","['751', '']","['701', '']","['398', '']","['896', '']","['1,423', '']","['1,003', '']","['1,346', '']","['1,294', '']","['1,053', '']","['828', '']"
5460,r612,"All institutions -> CUNY, Medgar Evers C.",All institutions,"CUNY, Medgar Evers C.",2,611,"['618', '']","['1,929', '']","['1,555', '']","['1,134', '']","['1,063', '']","['937', '']","['ne', '']","['1,465', '']","['1,349', '']","['1,383', '']","['827', '']"
5460,r613,All institutions -> C. Wooster,All institutions,C. Wooster,2,612,"['938', '']","['1,110', '']","['880', '']","['ne', '']","['1,135', '']","['1,135', 'i']","['ne', '']","['1,379', '']","['1,338', '']","['1,586', '']","['823', '']"
5460,r614,All institutions -> U. Puget Sound,All institutions,U. Puget Sound,2,612,"['329', '']","['331', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['884', '']","['ne', '']","['ne', '']","['823', '']"
5460,r615,All institutions -> Gettysburg C.,All institutions,Gettysburg C.,2,614,"['664', '']","['541', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['1,014', '']","['1,407', '']","['1,525', '']","['813', '']"
5460,r616,All institutions -> Polytechnic U. Puerto Rico,All institutions,Polytechnic U. Puerto Rico,2,614,"['ne', '']","['240', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['1,884', '']","['813', '']"
5460,r617,All institutions -> Midwestern State U.,All institutions,Midwestern State U.,2,616,"['328', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['802', '']"
5460,r618,All institutions -> Hamilton C.,All institutions,Hamilton C.,2,617,"['1,431', '']","['1,476', '']","['1,136', '']","['1,660', '']","['1,178', '']","['627', '']","['897', '']","['1,036', '']","['880', '']","['841', '']","['785', '']"
5460,r619,"All institutions -> U. Michigan, Flint",All institutions,"U. Michigan, Flint",2,618,"['189', '']","['328', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['733', '']","['953', '']","['534', '']","['754', '']"
5460,r620,All institutions -> Albany State U.,All institutions,Albany State U.,2,619,"['740', '']","['1,416', '']","['2,213', '']","['1,658', '']","['1,549', '']","['1,233', '']","['1,324', '']","['1,209', '']","['1,111', '']","['1,329', '']","['730', '']"
5460,r621,All institutions -> Naval War C.,All institutions,Naval War C.,2,620,"['ne', '']","['ne', '']","['0', 'i']","['0', 'i']","['0', 'i']","['0', '']","['0', '']","['4,240', 'i']","['5,270', '']","['679', '']","['724', '']"
5460,r622,All institutions -> U. Wisconsin-River Falls,All institutions,U. Wisconsin-River Falls,2,621,"['438', '']","['272', 'i']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['688', '']","['623', '']","['ne', '']","['712', '']"
5460,r623,All institutions -> Citadel Military C. South Carolina,All institutions,Citadel Military C. South Carolina,2,622,"['ne', '']","['305', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['693', '']"
5460,r624,All institutions -> Fairfield U.,All institutions,Fairfield U.,2,623,"['2,233', '']","['2,720', '']","['2,640', 'i']","['2,557', '']","['2,897', '']","['2,400', '']","['2,705', '']","['3,535', '']","['1,534', '']","['704', '']","['684', '']"
5460,r625,All institutions -> U. Houston-Downtown,All institutions,U. Houston-Downtown,2,624,"['1,010', '']","['1,272', '']","['2,123', '']","['584', '']","['605', '']","['1,016', '']","['818', '']","['1,111', '']","['953', '']","['481', '']","['682', '']"
5460,r626,All institutions -> Willamette U.,All institutions,Willamette U.,2,625,"['1,161', '']","['1,161', '']","['1,825', '']","['1,484', '']","['1,183', '']","['1,643', '']","['1,054', '']","['1,345', '']","['1,543', '']","['895', '']","['665', '']"
5460,r627,All institutions -> Rhode Island School of Design,All institutions,Rhode Island School of Design,2,626,"['ne', '']","['377', '']","['ne', '']","['ne', '']","['ne', '']","['328', '']","['354', 'i']","['351', 'i']","['695', 'i']","['691', 'i']","['657', 'i']"
5460,r628,All institutions -> Benedict C.,All institutions,Benedict C.,2,627,"['1,533', '']","['3,009', '']","['2,754', '']","['2,664', '']","['2,479', '']","['1,373', '']","['1,653', '']","['1,676', '']","['1,934', '']","['1,269', '']","['647', '']"
5460,r629,"All institutions -> U. Ana G. Mendez, Carolina",All institutions,"U. Ana G. Mendez, Carolina",2,627,"['1,328', '']","['1,166', '']","['1,147', '']","['1,518', '']","['1,367', '']","['1,173', '']","['1,196', '']","['1,343', '']","['856', '']","['ne', '']","['647', '']"
5460,r630,All institutions -> Dickinson C.,All institutions,Dickinson C.,2,629,"['1,432', '']","['1,308', '']","['1,133', '']","['836', '']","['756', '']","['760', '']","['711', '']","['695', '']","['ne', '']","['476', '']","['634', '']"
5460,r631,All institutions -> Stonehill C.,All institutions,Stonehill C.,2,630,"['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['552', '']"
5460,r632,"All institutions -> U. Minnesota, Morris",All institutions,"U. Minnesota, Morris",2,631,"['415', '']","['473', '']","['ne', '']","['477', '']","['799', '']","['676', '']","['624', '']","['504', '']","['ne', '']","['634', '']","['541', '']"
5460,r633,All institutions -> Seton Hall U.,All institutions,Seton Hall U.,2,632,"['3,030', '']","['5,560', '']","['679', '']","['691', '']","['688', '']","['736', '']","['825', '']","['850', '']","['724', '']","['810', '']","['539', '']"
5460,r634,"All institutions -> U. South Florida, Sarasota-Manatee",All institutions,"U. South Florida, Sarasota-Manatee",2,633,"['105', '']","['86', '']","['ne', '']","['ne', '']","['290', '']","['274', '']","['318', '']","['432', '']","['438', '']","['518', '']","['538', '']"
5460,r635,"All institutions -> Saint John's U., Collegeville",All institutions,"Saint John's U., Collegeville",2,634,"['390', '']","['563', '']","['ne', '']","['763', '']","['907', '']","['745', '']","['909', '']","['738', '']","['568', '']","['560', 'i']","['531', 'i']"
5460,r636,All institutions -> California Lutheran U.,All institutions,California Lutheran U.,2,635,"['ne', '']","['666', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['670', '']","['498', '']"
5460,r637,All institutions -> Franklin W. Olin C. of Engineering,All institutions,Franklin W. Olin C. of Engineering,2,636,"['ne', '']","['1,012', '']","['1,777', '']","['1,157', '']","['1,561', '']","['2,136', '']","['1,762', '']","['1,301', '']","['876', '']","['534', '']","['491', '']"
5460,r638,All institutions -> C. of Saint Benedict,All institutions,C. of Saint Benedict,2,637,"['ne', '']","['513', '']","['ne', '']","['738', '']","['769', '']","['662', '']","['854', '']","['660', '']","['520', '']","['512', 'i']","['487', 'i']"
5460,r639,All institutions -> Emerson C.,All institutions,Emerson C.,2,638,"['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['455', '']","['358', '']","['769', '']","['1,703', '']","['786', '']","['485', '']"
5460,r640,All institutions -> U. of Mary Washington,All institutions,U. of Mary Washington,2,639,"['ne', '']","['563', 'i']","['90', '']","['ne', '']","['ne', '']","['266', '']","['ne', '']","['ne', '']","['336', '']","['280', '']","['449', '']"
5460,r641,All institutions -> Weber State U.,All institutions,Weber State U.,2,640,"['809', '']","['1,191', '']","['837', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['427', '']"
5460,r642,All institutions -> Salish Kootenai C.,All institutions,Salish Kootenai C.,2,641,"['382', '']","['658', '']","['1,019', '']","['1,042', '']","['1,399', 'i']","['1,186', '']","['732', '']","['781', '']","['963', '']","['766', '']","['394', '']"
5460,r643,All institutions -> Merrimack C.,All institutions,Merrimack C.,2,642,"['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['687', '']","['ne', '']","['391', '']"
5460,r644,All institutions -> U. North Georgia,All institutions,U. North Georgia,2,643,"['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['331', '']","['544', '']","['551', '']","['363', '']"
5460,r645,All institutions -> Dine C.,All institutions,Dine C.,2,644,"['ne', '']","['911', 'i']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['1,238', '']","['1,126', '']","['347', '']"
5460,r646,All institutions -> New Jersey City U.,All institutions,New Jersey City U.,2,645,"['145', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['1,600', '']","['3,255', '']","['1,165', '']","['234', '']"
5460,r647,All institutions -> St. Bonaventure U.,All institutions,St. Bonaventure U.,2,646,"['132', '']","['588', '']","['192', '']","['ne', '']","['ne', '']","['ne', '']","['188', '']","['ne', '']","['ne', '']","['ne', '']","['207', '']"
5460,r648,All institutions -> Niagara U.,All institutions,Niagara U.,2,647,"['655', '']","['783', '']","['1,476', '']","['1,053', '']","['611', '']","['458', '']","['380', '']","['532', '']","['645', '']","['571', '']","['202', '']"
5460,r649,All institutions -> Columbus State U.,All institutions,Columbus State U.,2,648,"['ne', '']","['1,732', '']","['11', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['182', '']"
5460,r650,All institutions -> La Sierra U.,All institutions,La Sierra U.,2,649,"['ne', '']","['661', '']","['ne', '']","['ne', '']","['283', '']","['280', '']","['471', '']","['228', '']","['147', '']","['213', '']","['180', '']"
5460,r651,All institutions -> Mills C.,All institutions,Mills C.,2,650,"['122', '']","['210', '']","['162', '']","['325', '']","['139', '']","['99', '']","['257', '']","['68', '']","['44', '']","['230', '']","['129', '']"
5460,r652,All institutions -> La Salle U.,All institutions,La Salle U.,2,651,"['594', '']","['539', '']","['287', '']","['324', '']","['461', '']","['495', '']","['426', 'i']","['ne', '']","['ne', '']","['ne', '']","['99', '']"
5460,r653,All institutions -> Jacksonville State U.,All institutions,Jacksonville State U.,2,652,"['398', '']","['624', '']","['ne', '']","['ne', '']","['ne', '']","['197', '']","['457', '']","['363', 'i']","['380', '']","['167', '']","['58', '']"
5460,r654,All institutions -> All other surveyed institutions,All institutions,All other surveyed institutions,2,-,"['1,366,975', '']","['1,757,641', '']","['1,721,930', '']","['1,661,904', '']","['997,643', '']","['1,012,190', '']","['1,004,309', '']","['1,038,852', '']","['1,071,777', '']","['82,909', '']","['0', '']"
