table_id,row_id,_b_institution_b_full_path,_b_institution_b_level_1,_b_institution_b_level_2,_b_institution_b_hierarchy_depth,field_rank,field_2010,field_2011,field_2012,field_2013,field_2014,field_2015,field_2016,field_2017,field_2018,field_2019,field_2020,field_2021,field_2022,field_2023
12729,r599,All institutions -> Northern Michigan U.,All institutions,Northern Michigan U.,2,598,"['287', '']","['124', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['228', '']","['96', '']","['151', '']","['258', '']","['418', '']","['366', '']","['513', '']","['511', '']"
12729,r600,All institutions -> Winthrop U.,All institutions,Winthrop U.,2,598,"['ne', '']","['871', '']","['935', '']","['651', '']","['594', '']","['676', '']","['490', '']","['391', '']","['442', '']","['634', '']","['697', '']","['679', '']","['628', '']","['511', '']"
12729,r601,All institutions -> Connecticut C.,All institutions,Connecticut C.,2,600,"['954', '']","['1,005', '']","['1,130', '']","['833', '']","['514', '']","['756', '']","['817', '']","['777', '']","['505', '']","['752', '']","['483', '']","['439', '']","['554', '']","['501', '']"
12729,r602,All institutions -> West Virginia School of Osteopathic Medicine,All institutions,West Virginia School of Osteopathic Medicine,2,601,"['22', '']","['17', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['414', '']","['418', '']","['468', '']","['500', 'i']"
12729,r603,All institutions -> Willamette U.,All institutions,Willamette U.,2,602,"['441', '']","['419', '']","['911', '']","['646', '']","['672', '']","['730', '']","['757', '']","['739', '']","['807', '']","['435', '']","['222', '']","['486', '']","['587', '']","['490', '']"
12729,r604,All institutions -> Indiana State U.,All institutions,Indiana State U.,2,603,"['990', '']","['1,352', '']","['1,268', '']","['858', '']","['1,005', '']","['925', '']","['954', '']","['510', '']","['629', '']","['821', '']","['635', '']","['292', '']","['579', '']","['464', '']"
12729,r605,"All institutions -> U. Puerto Rico, Ponce",All institutions,"U. Puerto Rico, Ponce",2,604,"['ne', '']","['130', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['460', '']"
12729,r606,All institutions -> Ithaca C.,All institutions,Ithaca C.,2,605,"['617', '']","['627', '']","['774', '']","['788', '']","['763', '']","['570', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['981', '']","['685', '']","['703', '']","['453', '']"
12729,r607,All institutions -> Johnson C. Smith U.,All institutions,Johnson C. Smith U.,2,606,"['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['483', '']","['603', '']","['994', '']","['913', '']","['1,087', '']","['405', 'i']","['370', '']","['449', '']"
12729,r608,All institutions -> Whitman C.,All institutions,Whitman C.,2,606,"['1,072', '']","['957', '']","['398', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['701', '']","['558', '']","['ne', '']","['434', '']","['449', '']"
12729,r609,All institutions -> U. Virginia's C. Wise,All institutions,U. Virginia's C. Wise,2,608,"['76', '']","['38', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['1,307', '']","['786', '']","['447', '']"
12729,r610,All institutions -> Andrews U.,All institutions,Andrews U.,2,609,"['280', '']","['77', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['278', '']","['263', '']","['256', '']","['ne', '']","['445', '']"
12729,r611,All institutions -> Philadelphia C. of Osteopathic Medicine,All institutions,Philadelphia C. of Osteopathic Medicine,2,610,"['812', '']","['850', '']","['694', '']","['277', '']","['104', '']","['192', '']","['150', '']","['260', '']","['260', '']","['346', '']","['422', '']","['318', '']","['40', '']","['442', '']"
12729,r612,"All institutions -> U. Illinois, Springfield",All institutions,"U. Illinois, Springfield",2,611,"['332', '']","['373', '']","['554', '']","['503', '']","['405', '']","['307', '']","['527', '']","['1,169', '']","['1,108', '']","['966', '']","['971', '']","['1,056', '']","['881', '']","['440', '']"
12729,r613,All institutions -> Bryant U.,All institutions,Bryant U.,2,612,"['ne', '']","['143', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['436', '']"
12729,r614,All institutions -> Marshall B. Ketchum U.,All institutions,Marshall B. Ketchum U.,2,613,"['ne', '']","['ne', '']","['ne', '']","['ne', '']","['48', '']","['224', '']","['375', '']","['368', 'i']","['354', 'i']","['336', 'i']","['323', 'i']","['343', 'i']","['383', 'i']","['433', 'i']"
12729,r615,"All institutions -> Wheaton C., Wheaton",All institutions,"Wheaton C., Wheaton",2,614,"['ne', '']","['585', '']","['114', '']","['ne', '']","['168', '']","['162', '']","['ne', '']","['70', '']","['50', '']","['301', '']","['324', '']","['148', '']","['ne', '']","['428', '']"
12729,r616,All institutions -> Bentley U.,All institutions,Bentley U.,2,615,"['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['110', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['223', '']","['426', '']"
12729,r617,All institutions -> U. Wisconsin-Platteville,All institutions,U. Wisconsin-Platteville,2,616,"['46', '']","['50', 'i']","['ne', '']","['ne', '']","['287', 'i']","['266', 'i']","['ne', '']","['299', 'i']","['ne', '']","['294', 'i']","['292', 'i']","['321', 'i']","['396', 'i']","['423', 'i']"
12729,r618,All institutions -> Manhattan C.,All institutions,Manhattan C.,2,617,"['166', '']","['245', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['245', '']","['398', '']","['397', '']","['440', '']","['422', '']"
12729,r619,All institutions -> Canisius U.,All institutions,Canisius U.,2,618,"['154', '']","['181', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['1,330', '']","['1,044', '']","['943', '']","['ne', '']","['597', '']","['454', '']","['411', '']"
12729,r620,All institutions -> Hamilton C.,All institutions,Hamilton C.,2,619,"['812', '']","['1,085', '']","['1,070', '']","['848', '']","['413', '']","['202', '']","['173', '']","['48', '']","['78', '']","['88', '']","['61', '']","['259', '']","['329', '']","['409', '']"
12729,r621,All institutions -> Pepperdine U.,All institutions,Pepperdine U.,2,620,"['199', '']","['172', '']","['428', '']","['465', '']","['586', '']","['724', '']","['966', '']","['343', '']","['289', '']","['399', '']","['261', '']","['410', '']","['364', '']","['402', '']"
12729,r622,All institutions -> Marymount U.,All institutions,Marymount U.,2,621,"['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['337', '']","['178', '']","['396', '']"
12729,r623,All institutions -> Sul Ross State U.,All institutions,Sul Ross State U.,2,622,"['1,595', '']","['1,672', '']","['1,073', '']","['735', '']","['546', '']","['333', '']","['272', '']","['440', '']","['553', '']","['339', '']","['481', '']","['206', 'i']","['294', 'i']","['383', '']"
12729,r624,All institutions -> Elon U.,All institutions,Elon U.,2,623,"['ne', '']","['40', '']","['111', '']","['161', '']","['143', '']","['92', '']","['194', '']","['213', '']","['285', '']","['264', '']","['106', '']","['138', '']","['361', '']","['381', '']"
12729,r625,All institutions -> Sacred Heart U.,All institutions,Sacred Heart U.,2,624,"['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['103', '']","['ne', '']","['371', '']"
12729,r626,All institutions -> U. North Georgia,All institutions,U. North Georgia,2,625,"['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['257', '']","['198', '']","['222', '']","['183', '']","['435', '']","['597', '']","['367', '']"
12729,r627,All institutions -> Gustavus Adolphus C.,All institutions,Gustavus Adolphus C.,2,626,"['97', '']","['109', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['364', '']"
12729,r628,All institutions -> Lincoln U.,All institutions,Lincoln U.,2,627,"['1,114', '']","['951', '']","['1,313', '']","['861', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['645', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['342', '']"
12729,r629,All institutions -> Drake U.,All institutions,Drake U.,2,628,"['361', '']","['229', '']","['ne', '']","['560', '']","['ne', '']","['ne', '']","['830', '']","['486', '']","['262', '']","['220', '']","['ne', '']","['371', '']","['525', '']","['324', '']"
12729,r630,"All institutions -> Indiana U., South Bend",All institutions,"Indiana U., South Bend",2,629,"['282', '']","['494', '']","['375', '']","['638', '']","['575', '']","['408', '']","['344', '']","['239', '']","['100', '']","['ne', '']","['ne', '']","['262', '']","['ne', '']","['323', '']"
12729,r631,All institutions -> St. Edward's U.,All institutions,St. Edward's U.,2,630,"['ne', '']","['3,073', '']","['2,450', '']","['2,640', '']","['1,633', '']","['4,200', '']","['3,600', '']","['5,560', '']","['1,596', '']","['4,893', '']","['4,568', '']","['3,980', '']","['1,010', '']","['315', '']"
12729,r632,"All institutions -> Pennsylvania State U., Altoona",All institutions,"Pennsylvania State U., Altoona",2,631,"['265', '']","['386', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['297', '']"
12729,r633,All institutions -> Central Connecticut State U.,All institutions,Central Connecticut State U.,2,632,"['351', '']","['662', '']","['666', '']","['601', '']","['433', '']","['193', '']","['131', '']","['208', '']","['ne', '']","['328', '']","['518', '']","['508', '']","['470', '']","['285', '']"
12729,r634,All institutions -> U.S. Coast Guard Academy,All institutions,U.S. Coast Guard Academy,2,633,"['628', '']","['487', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['278', '']"
12729,r635,All institutions -> Grambling State U.,All institutions,Grambling State U.,2,634,"['993', '']","['1,515', '']","['1,298', '']","['1,077', '']","['1,065', '']","['915', '']","['974', '']","['846', '']","['778', '']","['558', '']","['359', '']","['436', '']","['404', 'i']","['275', '']"
12729,r636,"All institutions -> Memorial Sloan Kettering Cancer Center, Louis V. Gerstner Jr. Graduate S. of Biomedical Sciences",All institutions,"Memorial Sloan Kettering Cancer Center, Louis V. Gerstner Jr. Graduate S. of Biomedical Sciences",2,635,"['ne', '']","['106', '']","['179', '']","['340', '']","['523', '']","['264', '']","['643', '']","['206', '']","['201', '']","['191', '']","['342', '']","['376', '']","['858', '']","['273', '']"
12729,r637,All institutions -> Suffolk U.,All institutions,Suffolk U.,2,636,"['ne', '']","['299', '']","['198', '']","['351', '']","['313', '']","['217', '']","['411', 'i']","['573', 'i']","['ne', '']","['ne', '']","['842', '']","['634', '']","['340', '']","['233', '']"
12729,r638,All institutions -> Albion C.,All institutions,Albion C.,2,637,"['ne', '']","['113', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['210', '']","['114', '']","['180', '']","['272', '']","['257', 'i']","['242', 'i']","['226', '']"
12729,r639,"All institutions -> Purdue U., Fort Wayne",All institutions,"Purdue U., Fort Wayne",2,638,"['1,231', '']","['1,490', '']","['1,132', '']","['1,121', '']","['806', '']","['956', '']","['742', '']","['688', '']","['766', '']","['476', '']","['561', '']","['379', '']","['280', '']","['208', '']"
12729,r640,All institutions -> Heidelberg U.,All institutions,Heidelberg U.,2,639,"['ne', '']","['266', 'i']","['ne', '']","['349', '']","['199', '']","['272', '']","['294', '']","['428', '']","['163', '']","['164', '']","['188', '']","['308', '']","['262', '']","['197', '']"
12729,r641,All institutions -> St. Cloud State U.,All institutions,St. Cloud State U.,2,640,"['501', '']","['380', '']","['215', '']","['420', '']","['797', '']","['1,299', '']","['561', '']","['554', '']","['494', '']","['515', '']","['141', '']","['273', '']","['90', '']","['196', '']"
12729,r642,All institutions -> Fairfield U.,All institutions,Fairfield U.,2,641,"['372', '']","['401', '']","['379', 'i']","['354', '']","['810', '']","['339', '']","['435', '']","['982', '']","['1,172', '']","['563', '']","['365', '']","['147', '']","['ne', '']","['180', '']"
12729,r643,All institutions -> William Paterson U.,All institutions,William Paterson U.,2,642,"['105', '']","['140', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['299', '']","['178', '']","['195', '']","['626', '']","['1,072', '']","['1,240', '']","['1,318', '']","['163', '']"
12729,r644,All institutions -> Lipscomb U.,All institutions,Lipscomb U.,2,643,"['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['188', 'i']","['203', '']","['ne', '']","['159', '']"
12729,r645,All institutions -> U. of Mary Washington,All institutions,U. of Mary Washington,2,644,"['ne', '']","['563', 'i']","['79', '']","['ne', '']","['ne', '']","['187', '']","['ne', '']","['ne', '']","['46', '']","['128', '']","['207', '']","['246', '']","['237', '']","['149', '']"
12729,r646,All institutions -> New C. Florida,All institutions,New C. Florida,2,645,"['514', '']","['626', '']","['451', '']","['ne', '']","['332', '']","['ne', '']","['ne', '']","['167', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['146', '']"
12729,r647,All institutions -> Azusa Pacific U.,All institutions,Azusa Pacific U.,2,646,"['ne', '']","['970', '']","['609', 'i']","['ne', '']","['ne', '']","['323', '']","['606', '']","['334', '']","['199', '']","['125', '']","['128', '']","['206', '']","['282', '']","['140', '']"
12729,r648,All institutions -> St. Mary's C. Maryland,All institutions,St. Mary's C. Maryland,2,646,"['233', '']","['327', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['140', '']"
12729,r649,All institutions -> Radford U.,All institutions,Radford U.,2,648,"['136', '']","['162', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['109', '']"
12729,r650,All institutions -> East Stroudsburg U. Pennsylvania,All institutions,East Stroudsburg U. Pennsylvania,2,649,"['ne', '']","['250', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['128', '']","['100', '']"
12729,r651,All institutions -> Eastern Connecticut State U.,All institutions,Eastern Connecticut State U.,2,650,"['ne', '']","['0', '']","['ne', '']","['ne', '']","['6', '']","['17', '']","['27', '']","['19', '']","['36', '']","['181', '']","['177', '']","['108', '']","['42', '']","['70', '']"
12729,r652,All institutions -> C. of Saint Benedict,All institutions,C. of Saint Benedict,2,651,"['ne', '']","['0', '']","['ne', '']","['72', '']","['71', '']","['53', '']","['38', '']","['44', '']","['47', '']","['45', 'i']","['43', 'i']","['42', 'i']","['47', 'i']","['53', 'i']"
12729,r653,All institutions -> Roseman U. of Health Sciences,All institutions,Roseman U. of Health Sciences,2,652,"['ne', '']","['0', '']","['ne', '']","['ne', '']","['131', '']","['0', '']","['0', '']","['0', '']","['18', '']","['37', 'i']","['56', '']","['53', '']","['30', '']","['38', '']"
12729,r654,"All institutions -> U. California, Office of the President",All institutions,"U. California, Office of the President",2,653,"['121', '']","['483', '']","['1,048', '']","['599', '']","['248', '']","['181', '']","['295', '']","['288', '']","['343', '']","['319', '']","['217', '']","['379', '']","['158', '']","['25', '']"
