table_id,row_id,_b_institution_b_full_path,_b_institution_b_level_1,_b_institution_b_level_2,_b_institution_b_hierarchy_depth,field_rank,field_2010,field_2011,field_2012,field_2013,field_2014,field_2015,field_2016,field_2017,field_2018,field_2019,field_2020,field_2021,field_2022
10116,r575,All institutions -> U. North Georgia,All institutions,U. North Georgia,2,574,"['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['671', '']","['1,013', '']","['637', '']","['542', '']","['497', '']","['734', '']"
10116,r576,All institutions -> Stockton U.,All institutions,Stockton U.,2,575,"['ne', '']","['405', '']","['160', '']","['ne', '']","['380', '']","['198', '']","['221', '']","['ne', '']","['246', '']","['553', '']","['872', '']","['486', '']","['728', '']"
10116,r577,All institutions -> Augustana U.,All institutions,Augustana U.,2,576,"['889', '']","['1,169', '']","['1,007', '']","['809', '']","['737', '']","['671', '']","['ne', '']","['1,140', '']","['1,023', '']","['784', '']","['ne', '']","['1,013', '']","['724', '']"
10116,r578,All institutions -> Kean U.,All institutions,Kean U.,2,577,"['ne', '']","['550', '']","['1,191', '']","['347', '']","['ne', '']","['244', '']","['323', '']","['ne', '']","['ne', '']","['ne', '']","['775', '']","['362', '']","['715', '']"
10116,r579,All institutions -> Florida Polytechnic U.,All institutions,Florida Polytechnic U.,2,578,"['na', '']","['na', '']","['na', '']","['na', '']","['na', '']","['203', '']","['ne', '']","['ne', '']","['ne', '']","['338', '']","['252', '']","['459', '']","['706', '']"
10116,r580,All institutions -> Ithaca C.,All institutions,Ithaca C.,2,579,"['617', '']","['627', '']","['774', '']","['825', '']","['816', '']","['635', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['981', '']","['685', '']","['703', '']"
10116,r581,All institutions -> U. Wisconsin-Eau Claire,All institutions,U. Wisconsin-Eau Claire,2,580,"['1,320', '']","['829', '']","['817', '']","['655', '']","['395', '']","['ne', '']","['661', '']","['955', '']","['705', '']","['748', '']","['647', '']","['909', '']","['681', '']"
10116,r582,All institutions -> Western New England U.,All institutions,Western New England U.,2,581,"['ne', '']","['931', '']","['325', '']","['ne', '']","['ne', '']","['ne', '']","['581', '']","['214', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['648', '']"
10116,r583,All institutions -> Keck Graduate Institute,All institutions,Keck Graduate Institute,2,582,"['ne', '']","['1,744', '']","['1,671', '']","['1,227', '']","['1,302', '']","['937', '']","['895', 'i']","['853', 'i']","['811', 'i']","['769', 'i']","['727', 'i']","['685', 'i']","['643', '']"
10116,r584,All institutions -> Sul Ross State U.,All institutions,Sul Ross State U.,2,583,"['1,595', '']","['1,672', '']","['1,073', '']","['735', '']","['546', '']","['333', '']","['272', '']","['440', '']","['553', '']","['339', '']","['481', '']","['505', 'i']","['623', 'i']"
10116,r585,All institutions -> Connecticut C.,All institutions,Connecticut C.,2,584,"['954', '']","['1,005', '']","['1,130', '']","['833', '']","['514', '']","['756', '']","['817', '']","['777', '']","['505', '']","['752', '']","['483', '']","['439', '']","['620', '']"
10116,r586,All institutions -> East Stroudsburg U. Pennsylvania,All institutions,East Stroudsburg U. Pennsylvania,2,585,"['ne', '']","['250', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['598', '']"
10116,r587,"All institutions -> SUNY, C. Plattsburgh",All institutions,"SUNY, C. Plattsburgh",2,586,"['1,187', '']","['726', '']","['454', '']","['ne', '']","['459', '']","['717', '']","['545', '']","['455', '']","['1,254', '']","['1,197', '']","['950', '']","['824', '']","['584', '']"
10116,r588,All institutions -> Alaska Pacific U.,All institutions,Alaska Pacific U.,2,587,"['283', '']","['349', '']","['ne', '']","['ne', '']","['ne', '']","['802', '']","['671', '']","['665', '']","['436', '']","['451', '']","['148', '']","['189', '']","['581', '']"
10116,r589,All institutions -> Robert Morris U.,All institutions,Robert Morris U.,2,588,"['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['577', 'i']"
10116,r590,"All institutions -> Minnesota State U., Mankato",All institutions,"Minnesota State U., Mankato",2,589,"['2,051', '']","['852', '']","['701', '']","['313', '']","['317', '']","['546', '']","['1,260', '']","['605', '']","['639', '']","['708', '']","['525', '']","['575', '']","['575', '']"
10116,r591,All institutions -> Northern Michigan U.,All institutions,Northern Michigan U.,2,590,"['287', '']","['237', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['288', '']","['304', '']","['354', '']","['311', '']","['446', '']","['366', '']","['571', '']"
10116,r592,All institutions -> Plymouth State U.,All institutions,Plymouth State U.,2,590,"['1,408', 'i']","['2,668', '']","['2,503', '']","['2,331', '']","['2,229', '']","['1,770', '']","['925', '']","['827', '']","['794', '']","['ne', '']","['ne', '']","['ne', '']","['571', '']"
10116,r593,All institutions -> U. San Francisco,All institutions,U. San Francisco,2,592,"['428', '']","['371', '']","['1,867', '']","['858', '']","['738', '']","['503', '']","['280', '']","['405', '']","['310', '']","['198', '']","['148', '']","['255', '']","['547', '']"
10116,r594,"All institutions -> SUNY, Oswego",All institutions,"SUNY, Oswego",2,593,"['644', '']","['871', '']","['ne', '']","['673', '']","['ne', '']","['ne', '']","['ne', '']","['669', '']","['661', '']","['628', '']","['492', '']","['415', '']","['544', '']"
10116,r595,All institutions -> Monmouth U.,All institutions,Monmouth U.,2,594,"['2,190', '']","['1,873', '']","['714', '']","['ne', '']","['635', '']","['ne', '']","['173', '']","['ne', '']","['ne', '']","['120', '']","['110', '']","['174', '']","['535', '']"
10116,r596,All institutions -> U. of St. Thomas (MN),All institutions,U. of St. Thomas (MN),2,595,"['842', '']","['933', '']","['767', '']","['702', '']","['352', '']","['ne', '']","['195', '']","['212', '']","['320', '']","['313', '']","['450', '']","['1,321', '']","['527', '']"
10116,r597,All institutions -> Central Connecticut State U.,All institutions,Central Connecticut State U.,2,596,"['366', '']","['684', '']","['677', '']","['617', '']","['506', '']","['243', '']","['143', '']","['231', '']","['ne', '']","['540', '']","['901', '']","['663', '']","['511', '']"
10116,r598,All institutions -> Bentley U.,All institutions,Bentley U.,2,597,"['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['110', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['509', '']"
10116,r599,All institutions -> U. of Mary Washington,All institutions,U. of Mary Washington,2,598,"['ne', '']","['660', '']","['445', '']","['ne', '']","['ne', '']","['425', '']","['ne', '']","['ne', '']","['418', '']","['577', '']","['660', '']","['485', '']","['501', '']"
10116,r600,All institutions -> Edward Via C. of Osteopathic Medicine,All institutions,Edward Via C. of Osteopathic Medicine,2,599,"['ne', '']","['707', '']","['502', '']","['517', '']","['250', '']","['89', '']","['88', '']","['94', '']","['195', '']","['749', '']","['566', '']","['537', '']","['482', '']"
10116,r601,All institutions -> West Virginia School of Osteopathic Medicine,All institutions,West Virginia School of Osteopathic Medicine,2,600,"['22', '']","['17', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['419', '']","['423', '']","['468', '']"
10116,r602,All institutions -> Canisius C.,All institutions,Canisius C.,2,601,"['154', '']","['181', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['1,459', '']","['1,054', '']","['943', '']","['ne', '']","['597', '']","['454', '']"
10116,r603,All institutions -> Manhattan C.,All institutions,Manhattan C.,2,602,"['166', '']","['245', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['245', '']","['398', '']","['397', '']","['440', '']"
10116,r604,All institutions -> U. Wisconsin-Platteville,All institutions,U. Wisconsin-Platteville,2,603,"['46', '']","['50', 'i']","['ne', '']","['ne', '']","['328', 'i']","['309', 'i']","['ne', '']","['349', 'i']","['ne', '']","['339', 'i']","['336', 'i']","['353', 'i']","['435', 'i']"
10116,r605,All institutions -> Whitman C.,All institutions,Whitman C.,2,604,"['1,080', '']","['957', '']","['398', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['704', '']","['558', '']","['ne', '']","['434', '']"
10116,r606,All institutions -> Elon U.,All institutions,Elon U.,2,605,"['ne', '']","['40', '']","['112', '']","['161', '']","['398', '']","['376', '']","['423', '']","['358', '']","['309', '']","['284', '']","['106', '']","['138', '']","['428', '']"
10116,r607,All institutions -> St. Cloud State U.,All institutions,St. Cloud State U.,2,606,"['1,260', '']","['622', '']","['215', '']","['420', '']","['797', '']","['1,299', '']","['643', '']","['555', '']","['529', '']","['733', '']","['459', '']","['577', '']","['401', '']"
10116,r608,All institutions -> Texas A&M U.-San Antonio,All institutions,Texas A&M U.-San Antonio,2,607,"['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['394', '']"
10116,r609,All institutions -> Marshall B. Ketchum U.,All institutions,Marshall B. Ketchum U.,2,608,"['ne', '']","['ne', '']","['ne', '']","['ne', '']","['48', '']","['224', '']","['375', '']","['368', 'i']","['354', 'i']","['336', 'i']","['323', 'i']","['343', 'i']","['383', 'i']"
10116,r610,"All institutions -> SUNY, Cobleskill",All institutions,"SUNY, Cobleskill",2,609,"['1,382', '']","['909', '']","['ne', '']","['874', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['379', '']"
10116,r611,"All institutions -> U. North Carolina, general administration",All institutions,"U. North Carolina, general administration",2,610,"['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['337', '']","['174', '']","['161', '']","['98', '']","['213', '']","['572', '']","['408', '']","['369', '']"
10116,r612,All institutions -> Oregon Institute of Technology,All institutions,Oregon Institute of Technology,2,611,"['ne', '']","['193', '']","['ne', '']","['ne', '']","['ne', '']","['270', '']","['1,268', '']","['752', 'i']","['235', '']","['437', '']","['326', '']","['252', '']","['340', '']"
10116,r613,All institutions -> Suffolk U.,All institutions,Suffolk U.,2,611,"['ne', '']","['299', '']","['249', '']","['360', '']","['317', '']","['250', '']","['413', 'i']","['576', 'i']","['ne', '']","['ne', '']","['844', '']","['634', '']","['340', '']"
10116,r614,All institutions -> Hamilton C.,All institutions,Hamilton C.,2,613,"['1,077', '']","['1,406', '']","['1,400', '']","['1,153', '']","['918', '']","['559', '']","['442', '']","['135', '']","['129', '']","['190', '']","['144', '']","['286', '']","['338', '']"
10116,r615,All institutions -> Albion C.,All institutions,Albion C.,2,614,"['ne', '']","['113', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['210', '']","['114', '']","['180', '']","['272', '']","['289', 'i']","['323', 'i']"
10116,r616,"All institutions -> Purdue U., Fort Wayne",All institutions,"Purdue U., Fort Wayne",2,615,"['1,797', '']","['2,443', '']","['1,946', '']","['1,901', '']","['1,479', '']","['1,650', '']","['874', '']","['812', '']","['773', '']","['544', '']","['589', '']","['401', '']","['313', '']"
10116,r617,All institutions -> St. Catherine U.,All institutions,St. Catherine U.,2,616,"['ne', '']","['265', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['300', '']"
10116,r618,All institutions -> California Lutheran U.,All institutions,California Lutheran U.,2,617,"['ne', '']","['171', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['256', '']","['271', '']","['ne', '']","['298', '']"
10116,r619,All institutions -> Azusa Pacific U.,All institutions,Azusa Pacific U.,2,618,"['ne', '']","['970', '']","['609', 'i']","['ne', '']","['ne', '']","['323', '']","['606', '']","['334', '']","['199', '']","['137', '']","['128', '']","['212', '']","['282', '']"
10116,r620,All institutions -> Heidelberg U.,All institutions,Heidelberg U.,2,619,"['ne', '']","['266', 'i']","['ne', '']","['349', '']","['199', '']","['272', '']","['294', '']","['428', '']","['163', '']","['164', '']","['188', '']","['308', '']","['262', '']"
10116,r621,All institutions -> Grinnell C.,All institutions,Grinnell C.,2,620,"['1,161', '']","['287', '']","['648', '']","['372', '']","['414', '']","['546', '']","['340', '']","['652', '']","['635', '']","['364', '']","['644', '']","['344', '']","['242', '']"
10116,r622,All institutions -> Framingham State U.,All institutions,Framingham State U.,2,621,"['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['4', '']","['17', '']","['ne', '']","['179', '']","['188', 'i']","['232', 'i']"
10116,r623,All institutions -> Pratt Institute,All institutions,Pratt Institute,2,622,"['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['294', '']","['228', '']"
10116,r624,All institutions -> U. Charleston,All institutions,U. Charleston,2,623,"['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['217', '']"
10116,r625,All institutions -> Kettering U.,All institutions,Kettering U.,2,624,"['4,477', '']","['3,452', '']","['2,165', '']","['1,306', '']","['1,173', '']","['1,032', '']","['1,279', '']","['2,105', '']","['1,144', '']","['402', '']","['568', '']","['353', '']","['213', '']"
10116,r626,"All institutions -> California State U., Maritime Academy",All institutions,"California State U., Maritime Academy",2,625,"['ne', '']","['1,200', '']","['1,748', '']","['1,257', '']","['122', '']","['31', '']","['71', '']","['225', '']","['550', '']","['617', '']","['621', '']","['548', '']","['192', '']"
10116,r627,All institutions -> Marymount U.,All institutions,Marymount U.,2,626,"['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['337', '']","['178', '']"
10116,r628,"All institutions -> U. California, Office of the President",All institutions,"U. California, Office of the President",2,627,"['121', '']","['483', '']","['1,048', '']","['599', '']","['248', '']","['181', '']","['295', '']","['288', '']","['343', '']","['319', '']","['217', '']","['653', '']","['158', '']"
10116,r629,All institutions -> Eastern Connecticut State U.,All institutions,Eastern Connecticut State U.,2,628,"['ne', '']","['20', '']","['ne', '']","['ne', '']","['6', '']","['17', '']","['27', '']","['19', '']","['36', '']","['181', '']","['177', '']","['108', '']","['126', '']"
10116,r630,All institutions -> Mercyhurst U.,All institutions,Mercyhurst U.,2,629,"['854', '']","['389', '']","['729', '']","['674', '']","['445', '']","['616', '']","['612', '']","['618', 'i']","['ne', '']","['489', 'i']","['354', 'i']","['219', 'i']","['82', '']"
10116,r631,All institutions -> C. of Saint Benedict,All institutions,C. of Saint Benedict,2,630,"['ne', '']","['0', '']","['ne', '']","['72', '']","['71', '']","['53', '']","['38', '']","['44', '']","['47', '']","['45', 'i']","['43', 'i']","['46', 'i']","['51', 'i']"
10116,r632,All institutions -> Babson C.,All institutions,Babson C.,2,631,"['ne', '']","['187', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['0', '']","['0', '']","['12', '']","['14', '']","['14', '']","['0', '']","['45', '']"
