table_id,row_id,_b_state_institutional_control_and_institution_b_full_path,_b_state_institutional_control_and_institution_b_level_1,_b_state_institutional_control_and_institution_b_level_2,_b_state_institutional_control_and_institution_b_level_3,_b_state_institutional_control_and_institution_b_level_4,_b_state_institutional_control_and_institution_b_hierarchy_depth,field_total_all_r_d_expenditures_received,field_total_from_higher_education_pass_through_entities,field_total_from_businesses,field_total_from_nonprofit_organizations,field_total_from_other_pass_through_entities,field_federally_financed_all_r_d_expenditures_received,field_federally_financed_from_higher_education_pass_through_entities,field_federally_financed_from_businesses,field_federally_financed_from_nonprofit_organizations,field_federally_financed_from_other_pass_through_entities
5457,r727,United States -> Vermont -> Private -> Saint Michael's C.,United States,Vermont,Private,Saint Michael's C.,4,"['627', '']","['627', '']","['0', '']","['0', '']","['0', '']","['627', '']","['627', '']","['0', '']","['0', '']","['0', '']"
5457,r728,United States -> Virginia,United States,Virginia,,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
5457,r729,United States -> Virginia -> Public,United States,Virginia,Public,,3,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
5457,r730,United States -> Virginia -> Public -> Christopher Newport U.,United States,Virginia,Public,Christopher Newport U.,4,"['327', '']","['0', '']","['193', '']","['0', '']","['134', '']","['193', '']","['0', '']","['193', '']","['0', '']","['0', '']"
5457,r731,United States -> Virginia -> Public -> Eastern Virginia Medical School,United States,Virginia,Public,Eastern Virginia Medical School,4,"['2,378', '']","['1,839', '']","['515', '']","['24', '']","['0', '']","['2,307', '']","['1,768', '']","['515', '']","['24', '']","['0', '']"
5457,r732,United States -> Virginia -> Public -> George Mason U.,United States,Virginia,Public,George Mason U.,4,"['29,253', '']","['6,788', '']","['17,746', '']","['3,363', '']","['1,356', '']","['26,666', '']","['6,694', '']","['17,315', '']","['1,808', '']","['849', '']"
5457,r733,United States -> Virginia -> Public -> James Madison U.,United States,Virginia,Public,James Madison U.,4,"['212', 'i']","['100', 'i']","['17', 'i']","['50', 'i']","['45', 'i']","['119', '']","['71', '']","['0', '']","['33', '']","['15', '']"
5457,r734,United States -> Virginia -> Public -> Norfolk State U.,United States,Virginia,Public,Norfolk State U.,4,"['39', '']","['39', '']","['0', '']","['0', '']","['0', '']","['39', '']","['39', '']","['0', '']","['0', '']","['0', '']"
5457,r735,United States -> Virginia -> Public -> Old Dominion U.,United States,Virginia,Public,Old Dominion U.,4,"['8,230', '']","['2,538', '']","['1,561', '']","['2,330', '']","['1,801', '']","['7,768', '']","['2,222', '']","['1,495', '']","['2,256', '']","['1,795', '']"
5457,r736,United States -> Virginia -> Public -> U. of Mary Washington,United States,Virginia,Public,U. of Mary Washington,4,"['186', '']","['157', '']","['0', '']","['0', '']","['29', '']","['157', '']","['157', '']","['0', '']","['0', '']","['0', '']"
5457,r737,"United States -> Virginia -> Public -> U. Virginia, Charlottesville",United States,Virginia,Public,"U. Virginia, Charlottesville",4,"['69,347', '']","['35,096', '']","['18,505', '']","['8,033', '']","['7,713', '']","['59,412', '']","['31,397', '']","['16,117', '']","['6,221', '']","['5,677', '']"
5457,r738,United States -> Virginia -> Public -> Virginia Commonwealth U.,United States,Virginia,Public,Virginia Commonwealth U.,4,"['18,279', 'i']","['10,958', 'i']","['3,641', 'i']","['2,600', 'i']","['1,080', 'i']","['14,474', '']","['10,270', '']","['2,558', '']","['1,302', '']","['344', '']"
5457,r739,United States -> Virginia -> Public -> Virginia Polytechnic Institute and State U.,United States,Virginia,Public,Virginia Polytechnic Institute and State U.,4,"['47,662', 'i']","['19,556', 'i']","['22,806', 'i']","['1,814', 'i']","['3,486', 'i']","['42,439', '']","['18,608', '']","['20,345', '']","['0', '']","['3,486', '']"
5457,r740,United States -> Virginia -> Public -> Virginia State U.,United States,Virginia,Public,Virginia State U.,4,"['385', '']","['385', '']","['0', '']","['0', '']","['0', '']","['385', '']","['385', '']","['0', '']","['0', '']","['0', '']"
5457,r741,United States -> Virginia -> Public -> William & Mary,United States,Virginia,Public,William & Mary,4,"['9,877', '']","['1,913', '']","['472', '']","['2,108', '']","['5,384', '']","['7,067', '']","['1,575', '']","['312', '']","['1,630', '']","['3,550', '']"
5457,r742,United States -> Virginia -> Private,United States,Virginia,Private,,3,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
5457,r743,United States -> Virginia -> Private -> Edward Via C. of Osteopathic Medicine,United States,Virginia,Private,Edward Via C. of Osteopathic Medicine,4,"['123', '']","['58', '']","['0', '']","['0', '']","['65', '']","['81', '']","['16', '']","['0', '']","['0', '']","['65', '']"
5457,r744,United States -> Virginia -> Private -> Hampton U.,United States,Virginia,Private,Hampton U.,4,"['347', '']","['347', '']","['0', '']","['0', '']","['0', '']","['347', '']","['347', '']","['0', '']","['0', '']","['0', '']"
5457,r745,United States -> Virginia -> Private -> Liberty U.,United States,Virginia,Private,Liberty U.,4,"['477', '']","['477', '']","['0', '']","['0', '']","['0', '']","['444', '']","['444', '']","['0', '']","['0', '']","['0', '']"
5457,r746,United States -> Virginia -> Private -> U. Richmond,United States,Virginia,Private,U. Richmond,4,"['42', '']","['42', '']","['0', '']","['0', '']","['0', '']","['42', '']","['42', '']","['0', '']","['0', '']","['0', '']"
5457,r747,United States -> Washington,United States,Washington,,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
5457,r748,United States -> Washington -> Public,United States,Washington,Public,,3,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
5457,r749,United States -> Washington -> Public -> Central Washington U.,United States,Washington,Public,Central Washington U.,4,"['381', '']","['381', '']","['0', '']","['0', '']","['0', '']","['381', '']","['381', '']","['0', '']","['0', '']","['0', '']"
5457,r750,United States -> Washington -> Public -> Eastern Washington U.,United States,Washington,Public,Eastern Washington U.,4,"['352', '']","['86', '']","['8', '']","['60', '']","['198', '']","['302', '']","['39', '']","['5', '']","['60', '']","['198', '']"
5457,r751,United States -> Washington -> Public -> Northwest Indian C.,United States,Washington,Public,Northwest Indian C.,4,"['57', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['57', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']"
5457,r752,"United States -> Washington -> Public -> U. Washington, Bothell",United States,Washington,Public,"U. Washington, Bothell",4,"['791', '']","['364', '']","['98', '']","['329', '']","['0', '']","['538', '']","['336', '']","['98', '']","['104', '']","['0', '']"
5457,r753,"United States -> Washington -> Public -> U. Washington, Seattle",United States,Washington,Public,"U. Washington, Seattle",4,"['187,328', '']","['75,526', '']","['15,261', '']","['76,760', '']","['19,781', '']","['163,756', '']","['66,605', '']","['14,643', '']","['67,720', '']","['14,788', '']"
5457,r754,"United States -> Washington -> Public -> U. Washington, Tacoma",United States,Washington,Public,"U. Washington, Tacoma",4,"['1,906', '']","['168', '']","['101', '']","['25', '']","['1,612', '']","['1,821', '']","['108', '']","['101', '']","['0', '']","['1,612', '']"
5457,r755,United States -> Washington -> Public -> Washington State U.,United States,Washington,Public,Washington State U.,4,"['22,811', '']","['9,645', '']","['4,595', '']","['2,491', '']","['6,080', '']","['20,507', '']","['8,673', '']","['4,511', '']","['1,566', '']","['5,757', '']"
5457,r756,United States -> Washington -> Public -> Western Washington U.,United States,Washington,Public,Western Washington U.,4,"['883', '']","['410', '']","['0', '']","['473', '']","['0', '']","['149', '']","['149', '']","['0', '']","['0', '']","['0', '']"
5457,r757,United States -> Washington -> Private,United States,Washington,Private,,3,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
5457,r758,United States -> Washington -> Private -> Seattle U.,United States,Washington,Private,Seattle U.,4,"['163', '']","['163', '']","['0', '']","['0', '']","['0', '']","['154', '']","['154', '']","['0', '']","['0', '']","['0', '']"
5457,r759,United States -> Washington -> Private -> U. Puget Sound,United States,Washington,Private,U. Puget Sound,4,"['32', '']","['4', '']","['0', '']","['0', '']","['28', '']","['4', '']","['4', '']","['0', '']","['0', '']","['0', '']"
5457,r760,United States -> Washington -> Private -> Whitman C.,United States,Washington,Private,Whitman C.,4,"['38', '']","['38', '']","['0', '']","['0', '']","['0', '']","['38', '']","['38', '']","['0', '']","['0', '']","['0', '']"
5457,r761,United States -> West Virginia,United States,West Virginia,,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
5457,r762,United States -> West Virginia -> Public,United States,West Virginia,Public,,3,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
5457,r763,United States -> West Virginia -> Public -> Marshall U.,United States,West Virginia,Public,Marshall U.,4,"['3,609', 'i']","['1,554', 'i']","['74', 'i']","['766', 'i']","['1,215', 'i']","['3,296', '']","['1,472', '']","['0', '']","['666', '']","['1,158', '']"
5457,r764,United States -> West Virginia -> Public -> West Virginia School of Osteopathic Medicine,United States,West Virginia,Public,West Virginia School of Osteopathic Medicine,4,"['427', '']","['0', '']","['0', '']","['414', '']","['13', '']","['419', '']","['0', '']","['0', '']","['414', '']","['5', '']"
5457,r765,United States -> West Virginia -> Public -> West Virginia State U.,United States,West Virginia,Public,West Virginia State U.,4,"['699', '']","['251', '']","['17', '']","['0', '']","['431', '']","['251', '']","['251', '']","['0', '']","['0', '']","['0', '']"
5457,r766,United States -> West Virginia -> Public -> West Virginia U.,United States,West Virginia,Public,West Virginia U.,4,"['20,694', 'i']","['6,963', 'i']","['4,780', 'i']","['2,769', 'i']","['6,182', 'i']","['18,667', '']","['6,416', '']","['4,193', '']","['2,356', '']","['5,702', '']"
5457,r767,United States -> Wisconsin,United States,Wisconsin,,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
5457,r768,United States -> Wisconsin -> Public,United States,Wisconsin,Public,,3,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
5457,r769,United States -> Wisconsin -> Public -> U. Wisconsin-Eau Claire,United States,Wisconsin,Public,U. Wisconsin-Eau Claire,4,"['70', '']","['70', '']","['0', '']","['0', '']","['0', '']","['21', '']","['21', '']","['0', '']","['0', '']","['0', '']"
5457,r770,United States -> Wisconsin -> Public -> U. Wisconsin-Green Bay,United States,Wisconsin,Public,U. Wisconsin-Green Bay,4,"['46', 'i']","['2', 'i']","['15', 'i']","['11', 'i']","['18', 'i']","['41', 'i']","['2', 'i']","['14', 'i']","['9', 'i']","['16', 'i']"
5457,r771,United States -> Wisconsin -> Public -> U. Wisconsin-La Crosse,United States,Wisconsin,Public,U. Wisconsin-La Crosse,4,"['405', '']","['39', '']","['0', '']","['7', '']","['359', '']","['376', '']","['19', '']","['0', '']","['0', '']","['357', '']"
5457,r772,United States -> Wisconsin -> Public -> U. Wisconsin-Madison,United States,Wisconsin,Public,U. Wisconsin-Madison,4,"['97,711', '']","['51,585', '']","['7,705', '']","['16,680', '']","['21,741', '']","['87,094', '']","['47,376', '']","['5,340', '']","['12,866', '']","['21,512', '']"
5457,r773,United States -> Wisconsin -> Public -> U. Wisconsin-Milwaukee,United States,Wisconsin,Public,U. Wisconsin-Milwaukee,4,"['4,120', '']","['2,080', '']","['979', '']","['364', '']","['697', '']","['3,894', '']","['1,960', '']","['916', '']","['323', '']","['695', '']"
5457,r774,United States -> Wisconsin -> Public -> U. Wisconsin-Oshkosh,United States,Wisconsin,Public,U. Wisconsin-Oshkosh,4,"['109', 'i']","['0', 'i']","['34', 'i']","['39', 'i']","['36', 'i']","['94', 'i']","['0', 'i']","['28', 'i']","['33', 'i']","['33', 'i']"
5457,r775,United States -> Wisconsin -> Public -> U. Wisconsin-Platteville,United States,Wisconsin,Public,U. Wisconsin-Platteville,4,"['49', 'i']","['26', 'i']","['3', 'i']","['7', 'i']","['13', 'i']","['41', 'i']","['22', 'i']","['2', 'i']","['6', 'i']","['11', 'i']"
5457,r776,United States -> Wisconsin -> Public -> U. Wisconsin-River Falls,United States,Wisconsin,Public,U. Wisconsin-River Falls,4,"['130', '']","['83', '']","['0', '']","['0', '']","['47', '']","['130', '']","['83', '']","['0', '']","['0', '']","['47', '']"
5457,r777,United States -> Wisconsin -> Public -> U. Wisconsin-Stevens Point,United States,Wisconsin,Public,U. Wisconsin-Stevens Point,4,"['1,044', '']","['889', '']","['43', '']","['70', '']","['42', '']","['918', '']","['839', '']","['43', '']","['36', '']","['0', '']"
5457,r778,United States -> Wisconsin -> Public -> U. Wisconsin-Superior,United States,Wisconsin,Public,U. Wisconsin-Superior,4,"['152', '']","['47', '']","['0', '']","['0', '']","['105', '']","['143', '']","['38', '']","['0', '']","['0', '']","['105', '']"
5457,r779,United States -> Wisconsin -> Private,United States,Wisconsin,Private,,3,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
5457,r780,United States -> Wisconsin -> Private -> Marquette U.,United States,Wisconsin,Private,Marquette U.,4,"['1,490', '']","['1,234', '']","['192', '']","['62', '']","['2', '']","['1,490', '']","['1,234', '']","['192', '']","['62', '']","['2', '']"
5457,r781,United States -> Wisconsin -> Private -> Medical C. Wisconsin,United States,Wisconsin,Private,Medical C. Wisconsin,4,"['18,702', '']","['9,221', '']","['1,421', '']","['7,152', '']","['908', '']","['15,677', '']","['7,123', '']","['1,338', '']","['6,323', '']","['893', '']"
5457,r782,United States -> Wisconsin -> Private -> Milwaukee School of Engineering,United States,Wisconsin,Private,Milwaukee School of Engineering,4,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5457,r783,United States -> Wyoming,United States,Wyoming,,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
5457,r784,United States -> Wyoming -> Public,United States,Wyoming,Public,,3,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
5457,r785,United States -> Wyoming -> Public -> U. Wyoming,United States,Wyoming,Public,U. Wyoming,4,"['12,492', '']","['5,485', '']","['506', '']","['633', '']","['5,868', '']","['12,353', '']","['5,485', '']","['506', '']","['633', '']","['5,729', '']"
5457,r786,United States -> Guam,United States,Guam,,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
5457,r787,United States -> Guam -> Public,United States,Guam,Public,,3,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
5457,r788,United States -> Guam -> Public -> U. Guam,United States,Guam,Public,U. Guam,4,"['1,100', '']","['654', '']","['0', '']","['77', '']","['369', '']","['1,100', '']","['654', '']","['0', '']","['77', '']","['369', '']"
5457,r789,United States -> Puerto Rico,United States,Puerto Rico,,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
5457,r790,United States -> Puerto Rico -> Public,United States,Puerto Rico,Public,,3,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
5457,r791,"United States -> Puerto Rico -> Public -> U. Puerto Rico, Cayey",United States,Puerto Rico,Public,"U. Puerto Rico, Cayey",4,"['137', '']","['137', '']","['0', '']","['0', '']","['0', '']","['137', '']","['137', '']","['0', '']","['0', '']","['0', '']"
