table_id,row_id,_b_institution_b_full_path,_b_institution_b_level_1,_b_institution_b_level_2,_b_institution_b_hierarchy_depth,field_rank,field_2010,field_2011,field_2012,field_2013,field_2014,field_2015,field_2016,field_2017,field_2018,field_2019,field_2020,field_2021,field_2022,field_2023
12727,r600,"All institutions -> U. South Carolina, Aiken",All institutions,"U. South Carolina, Aiken",2,599,"['337', 'i']","['750', '']","['ne', '']","['1,309', '']","['1,133', 'i']","['1,154', '']","['1,445', '']","['2,961', '']","['2,582', '']","['2,145', '']","['2,489', '']","['1,994', '']","['1,956', '']","['1,240', '']"
12727,r601,All institutions -> U. Wisconsin-Platteville,All institutions,U. Wisconsin-Platteville,2,600,"['681', '']","['715', 'i']","['ne', '']","['ne', '']","['899', 'i']","['726', 'i']","['ne', '']","['812', 'i']","['ne', '']","['829', 'i']","['843', 'i']","['950', 'i']","['1,123', 'i']","['1,231', 'i']"
12727,r602,All institutions -> Bentley U.,All institutions,Bentley U.,2,601,"['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['562', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['875', '']","['1,212', '']"
12727,r603,All institutions -> Oberlin C.,All institutions,Oberlin C.,2,602,"['1,940', '']","['1,652', '']","['1,778', '']","['1,599', '']","['1,755', '']","['1,801', '']","['1,223', '']","['1,832', '']","['1,610', '']","['1,991', '']","['1,147', '']","['702', '']","['ne', '']","['1,211', '']"
12727,r604,All institutions -> Eastern Kentucky U.,All institutions,Eastern Kentucky U.,2,603,"['3,017', '']","['3,169', '']","['2,965', '']","['2,182', '']","['1,858', '']","['1,375', '']","['1,340', '']","['1,157', '']","['1,004', '']","['975', '']","['912', '']","['897', '']","['ne', '']","['1,196', '']"
12727,r605,All institutions -> Lewis and Clark C.,All institutions,Lewis and Clark C.,2,604,"['1,427', '']","['1,504', '']","['1,222', '']","['2,948', '']","['3,118', '']","['2,480', '']","['2,063', '']","['1,905', '']","['1,407', '']","['1,370', '']","['1,907', '']","['936', '']","['1,118', '']","['1,178', '']"
12727,r606,All institutions -> United Tribes Technical C.,All institutions,United Tribes Technical C.,2,605,"['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['1,171', '']"
12727,r607,"All institutions -> Pennsylvania State U., Altoona",All institutions,"Pennsylvania State U., Altoona",2,606,"['586', '']","['597', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['1,153', '']"
12727,r608,All institutions -> Northland C.,All institutions,Northland C.,2,607,"['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['881', 'i']","['1,011', 'i']","['1,151', 'i']"
12727,r609,All institutions -> Ursinus C.,All institutions,Ursinus C.,2,608,"['540', '']","['594', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['1,150', '']"
12727,r610,All institutions -> Manhattan C.,All institutions,Manhattan C.,2,609,"['498', '']","['521', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['969', '']","['1,064', '']","['1,522', '']","['1,318', '']","['1,121', '']"
12727,r611,All institutions -> Western New England U.,All institutions,Western New England U.,2,610,"['ne', '']","['1,111', '']","['461', '']","['ne', '']","['ne', '']","['ne', '']","['1,254', '']","['551', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['2,052', '']","['1,115', '']"
12727,r612,"All institutions -> U. Hawaii, Maui C.",All institutions,"U. Hawaii, Maui C.",2,611,"['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['857', '']","['ne', '']","['1,081', '']"
12727,r613,"All institutions -> Indiana U., South Bend",All institutions,"Indiana U., South Bend",2,612,"['1,037', '']","['992', '']","['1,098', '']","['1,271', '']","['1,413', '']","['1,514', '']","['1,385', '']","['927', '']","['785', '']","['ne', '']","['ne', '']","['714', '']","['ne', '']","['1,073', '']"
12727,r614,"All institutions -> U. Illinois, Springfield",All institutions,"U. Illinois, Springfield",2,613,"['1,808', '']","['1,536', '']","['2,155', '']","['2,205', '']","['1,852', '']","['2,040', '']","['1,293', '']","['2,246', '']","['2,104', '']","['1,727', '']","['2,859', '']","['2,286', '']","['2,082', '']","['1,018', '']"
12727,r615,All institutions -> Saint John's U.,All institutions,Saint John's U.,2,614,"['390', '']","['563', '']","['ne', '']","['763', '']","['907', '']","['745', '']","['909', '']","['738', '']","['568', '']","['560', 'i']","['531', 'i']","['773', 'i']","['892', 'i']","['1,016', 'i']"
12727,r616,All institutions -> New C. Florida,All institutions,New C. Florida,2,615,"['617', '']","['989', '']","['886', '']","['ne', '']","['863', '']","['ne', '']","['ne', '']","['887', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['1,007', '']"
12727,r617,All institutions -> Elizabeth City State U.,All institutions,Elizabeth City State U.,2,616,"['5,366', '']","['10,229', '']","['3,811', '']","['3,843', '']","['2,434', '']","['1,837', '']","['1,670', '']","['1,323', '']","['978', '']","['ne', '']","['1,010', '']","['1,319', '']","['1,390', '']","['1,000', '']"
12727,r618,All institutions -> Lawrence Technological U.,All institutions,Lawrence Technological U.,2,616,"['3,103', '']","['3,158', '']","['1,471', '']","['1,666', '']","['1,393', '']","['1,962', '']","['1,449', '']","['1,490', '']","['1,068', '']","['975', '']","['875', '']","['673', '']","['948', '']","['1,000', '']"
12727,r619,All institutions -> Winthrop U.,All institutions,Winthrop U.,2,618,"['ne', '']","['1,350', '']","['1,465', '']","['1,207', '']","['1,211', '']","['1,163', '']","['917', '']","['853', '']","['865', '']","['1,146', '']","['1,200', '']","['1,441', '']","['1,161', '']","['983', '']"
12727,r620,All institutions -> C. of Saint Benedict,All institutions,C. of Saint Benedict,2,619,"['ne', '']","['513', '']","['ne', '']","['738', '']","['769', '']","['662', '']","['854', '']","['660', '']","['520', '']","['512', 'i']","['487', 'i']","['742', 'i']","['856', 'i']","['975', 'i']"
12727,r621,All institutions -> U. Scranton,All institutions,U. Scranton,2,620,"['196', '']","['176', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['967', '']"
12727,r622,All institutions -> Connecticut C.,All institutions,Connecticut C.,2,621,"['1,532', '']","['1,801', '']","['1,740', '']","['1,842', '']","['1,966', '']","['1,900', '']","['1,972', '']","['1,875', '']","['1,349', '']","['1,894', '']","['1,598', '']","['1,244', '']","['1,683', '']","['952', '']"
12727,r623,All institutions -> Robert Morris U.,All institutions,Robert Morris U.,2,622,"['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['844', 'i']","['933', '']"
12727,r624,All institutions -> Gettysburg C.,All institutions,Gettysburg C.,2,623,"['664', '']","['541', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['1,014', '']","['1,407', '']","['1,525', '']","['813', '']","['ne', '']","['ne', '']","['923', '']"
12727,r625,All institutions -> U. Houston-Downtown,All institutions,U. Houston-Downtown,2,624,"['1,010', '']","['1,272', '']","['2,123', '']","['584', '']","['605', '']","['1,016', '']","['818', '']","['1,111', '']","['953', '']","['481', '']","['682', '']","['994', '']","['548', '']","['907', '']"
12727,r626,All institutions -> Canisius U.,All institutions,Canisius U.,2,625,"['221', '']","['205', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['1,398', '']","['1,054', '']","['943', '']","['ne', '']","['1,036', '']","['1,160', '']","['905', '']"
12727,r627,All institutions -> St. Cloud State U.,All institutions,St. Cloud State U.,2,626,"['2,326', '']","['1,992', '']","['1,489', '']","['1,418', '']","['1,511', '']","['2,148', '']","['1,576', '']","['1,676', '']","['1,694', '']","['1,435', '']","['1,040', '']","['1,179', '']","['716', '']","['891', '']"
12727,r628,All institutions -> Texas A&M U.-San Antonio,All institutions,Texas A&M U.-San Antonio,2,627,"['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['1,169', '']","['858', '']"
12727,r629,All institutions -> Fairfield U.,All institutions,Fairfield U.,2,628,"['2,233', '']","['2,720', '']","['2,640', 'i']","['2,557', '']","['2,897', '']","['2,400', '']","['2,705', '']","['3,535', '']","['1,534', '']","['704', '']","['684', '']","['457', '']","['ne', '']","['851', '']"
12727,r630,All institutions -> Northwest Indian C.,All institutions,Northwest Indian C.,2,629,"['2,271', 'i']","['2,557', 'i']","['2,590', '']","['2,760', '']","['2,503', 'i']","['1,575', 'i']","['ne', '']","['ne', '']","['1,649', '']","['2,201', '']","['572', 'i']","['683', 'i']","['791', '']","['846', 'i']"
12727,r631,All institutions -> Rhode Island C.,All institutions,Rhode Island C.,2,630,"['ne', '']","['2,316', '']","['1,569', '']","['1,167', '']","['907', '']","['1,396', '']","['1,259', '']","['960', '']","['776', '']","['809', '']","['1,438', '']","['1,629', '']","['1,367', '']","['839', '']"
12727,r632,All institutions -> Biola U.,All institutions,Biola U.,2,631,"['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['1,959', 'i']","['2,024', 'i']","['2,124', 'i']","['2,262', 'i']","['2,323', 'i']","['2,433', 'i']","['2,641', '']","['828', '']"
12727,r633,All institutions -> Gustavus Adolphus C.,All institutions,Gustavus Adolphus C.,2,632,"['271', '']","['299', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['821', '']"
12727,r634,All institutions -> Willamette U.,All institutions,Willamette U.,2,633,"['1,161', '']","['1,161', '']","['1,825', '']","['1,484', '']","['1,183', '']","['1,643', '']","['1,054', '']","['1,345', '']","['1,543', '']","['895', '']","['665', '']","['810', '']","['1,238', '']","['818', '']"
12727,r635,All institutions -> Naval War C.,All institutions,Naval War C.,2,634,"['ne', '']","['ne', '']","['0', 'i']","['0', 'i']","['0', 'i']","['0', '']","['0', '']","['4,240', 'i']","['5,270', '']","['679', '']","['724', '']","['794', '']","['929', '']","['800', '']"
12727,r636,All institutions -> Radford U.,All institutions,Radford U.,2,635,"['397', '']","['404', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['787', '']"
12727,r637,All institutions -> Drake U.,All institutions,Drake U.,2,636,"['680', '']","['644', '']","['ne', '']","['863', '']","['ne', '']","['ne', '']","['1,147', '']","['759', '']","['563', '']","['485', '']","['ne', '']","['784', '']","['899', '']","['757', '']"
12727,r638,All institutions -> U. North Georgia,All institutions,U. North Georgia,2,637,"['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['331', '']","['544', '']","['551', '']","['363', '']","['596', '']","['951', '']","['733', '']"
12727,r639,All institutions -> Framingham State U.,All institutions,Framingham State U.,2,638,"['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['1,875', '']","['131', '']","['ne', '']","['2,317', '']","['1,502', 'i']","['1,115', 'i']","['728', '']"
12727,r640,All institutions -> Ithaca C.,All institutions,Ithaca C.,2,639,"['1,046', '']","['963', '']","['1,079', '']","['1,141', '']","['1,079', '']","['836', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['1,129', '']","['966', '']","['909', '']","['716', '']"
12727,r641,All institutions -> Andrews U.,All institutions,Andrews U.,2,640,"['788', '']","['414', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['1,048', '']","['970', '']","['772', '']","['ne', '']","['687', '']"
12727,r642,All institutions -> Indiana State U.,All institutions,Indiana State U.,2,641,"['1,526', '']","['1,980', '']","['1,857', '']","['1,230', '']","['1,434', '']","['1,459', '']","['1,487', '']","['929', '']","['977', '']","['1,250', '']","['1,068', '']","['677', '']","['928', '']","['673', '']"
12727,r643,All institutions -> Central Connecticut State U.,All institutions,Central Connecticut State U.,2,642,"['659', '']","['1,083', '']","['1,248', '']","['1,416', '']","['971', '']","['1,106', '']","['1,198', '']","['873', '']","['ne', '']","['966', '']","['989', '']","['1,007', '']","['831', '']","['666', '']"
12727,r644,All institutions -> U. Virginia's C. Wise,All institutions,U. Virginia's C. Wise,2,643,"['481', '']","['336', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['1,346', '']","['907', '']","['543', '']"
12727,r645,All institutions -> U.S. Coast Guard Academy,All institutions,U.S. Coast Guard Academy,2,644,"['636', '']","['490', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['537', '']"
12727,r646,"All institutions -> Southern U., New Orleans",All institutions,"Southern U., New Orleans",2,645,"['0', '']","['310', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['536', '']"
12727,r647,All institutions -> Babson C.,All institutions,Babson C.,2,646,"['ne', '']","['367', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['92', 'i']","['81', 'i']","['1,224', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['555', 'i']","['527', 'i']"
12727,r648,All institutions -> Lipscomb U.,All institutions,Lipscomb U.,2,647,"['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['289', 'i']","['302', '']","['ne', '']","['519', '']"
12727,r649,All institutions -> Eastern Connecticut State U.,All institutions,Eastern Connecticut State U.,2,648,"['ne', '']","['96', '']","['ne', '']","['ne', '']","['574', '']","['606', '']","['464', '']","['770', '']","['588', '']","['871', '']","['1,057', '']","['851', '']","['912', '']","['497', '']"
12727,r650,"All institutions -> U. Puerto Rico, Ponce",All institutions,"U. Puerto Rico, Ponce",2,649,"['ne', '']","['154', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['479', '']"
12727,r651,All institutions -> Bryant U.,All institutions,Bryant U.,2,650,"['ne', '']","['226', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['457', '']"
12727,r652,All institutions -> Johnson C. Smith U.,All institutions,Johnson C. Smith U.,2,651,"['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['641', '']","['628', '']","['1,425', '']","['1,034', '']","['1,087', '']","['421', 'i']","['394', '']","['449', '']"
12727,r653,All institutions -> U. of Mary Washington,All institutions,U. of Mary Washington,2,652,"['ne', '']","['563', 'i']","['90', '']","['ne', '']","['ne', '']","['266', '']","['ne', '']","['ne', '']","['336', '']","['280', '']","['449', '']","['436', '']","['423', '']","['445', '']"
12727,r654,All institutions -> William Paterson U.,All institutions,William Paterson U.,2,653,"['574', '']","['753', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['803', '']","['1,592', '']","['3,691', '']","['4,424', '']","['4,972', '']","['4,000', '']","['3,939', '']","['366', '']"
12727,r655,All institutions -> Grambling State U.,All institutions,Grambling State U.,2,654,"['993', '']","['2,085', '']","['1,523', '']","['1,327', '']","['1,165', '']","['1,098', '']","['1,454', '']","['1,554', '']","['1,343', '']","['927', '']","['855', '']","['1,238', '']","['1,137', 'i']","['347', '']"
12727,r656,All institutions -> Lincoln U.,All institutions,Lincoln U.,2,655,"['1,118', '']","['951', '']","['1,622', '']","['965', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['645', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['342', '']"
12727,r657,All institutions -> Albion C.,All institutions,Albion C.,2,656,"['ne', '']","['563', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['807', '']","['738', '']","['753', '']","['866', '']","['847', 'i']","['562', 'i']","['276', '']"
12727,r658,All institutions -> St. Mary's C. Maryland,All institutions,St. Mary's C. Maryland,2,657,"['342', '']","['427', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['193', '']"
