table_id,row_id,_b_state_institutional_control_and_institution_b_full_path,_b_state_institutional_control_and_institution_b_level_1,_b_state_institutional_control_and_institution_b_level_2,_b_state_institutional_control_and_institution_b_level_3,_b_state_institutional_control_and_institution_b_level_4,_b_state_institutional_control_and_institution_b_hierarchy_depth,field_total_all_r_d_expenditures_received,field_total_from_higher_education_pass_through_entities,field_total_from_businesses,field_total_from_nonprofit_organizations,field_total_from_other_pass_through_entities,field_federally_financed_all_r_d_expenditures_received,field_federally_financed_from_higher_education_pass_through_entities,field_federally_financed_from_businesses,field_federally_financed_from_nonprofit_organizations,field_federally_financed_from_other_pass_through_entities
10168,r723,United States -> Virginia -> Public -> Virginia Commonwealth U.,United States,Virginia,Public,Virginia Commonwealth U.,4,"['17,365', 'i']","['8,575', 'i']","['3,417', 'i']","['3,585', 'i']","['1,788', 'i']","['10,424', '']","['7,320', '']","['1,442', '']","['1,217', '']","['445', '']"
10168,r724,United States -> Virginia -> Public -> Virginia Military Institute,United States,Virginia,Public,Virginia Military Institute,4,"['1,262', '']","['1,262', '']","['0', '']","['0', '']","['0', '']","['1,047', '']","['1,047', '']","['0', '']","['0', '']","['0', '']"
10168,r725,United States -> Virginia -> Public -> Virginia Polytechnic Institute and State U.,United States,Virginia,Public,Virginia Polytechnic Institute and State U.,4,"['54,171', 'i']","['26,600', 'i']","['21,610', 'i']","['1,846', 'i']","['4,115', 'i']","['48,857', '']","['25,636', '']","['19,106', '']","['0', '']","['4,115', '']"
10168,r726,United States -> Virginia -> Public -> Virginia State U.,United States,Virginia,Public,Virginia State U.,4,"['567', '']","['567', '']","['0', '']","['0', '']","['0', '']","['567', '']","['567', '']","['0', '']","['0', '']","['0', '']"
10168,r727,United States -> Virginia -> Public -> William & Mary,United States,Virginia,Public,William & Mary,4,"['13,255', '']","['2,575', '']","['677', '']","['1,853', '']","['8,150', '']","['11,273', '']","['1,825', '']","['515', '']","['1,594', '']","['7,339', '']"
10168,r728,United States -> Virginia -> Private,United States,Virginia,Private,,3,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
10168,r729,United States -> Virginia -> Private -> Edward Via C. of Osteopathic Medicine,United States,Virginia,Private,Edward Via C. of Osteopathic Medicine,4,"['165', '']","['8', '']","['13', '']","['54', '']","['90', '']","['98', '']","['8', '']","['0', '']","['0', '']","['90', '']"
10168,r730,United States -> Virginia -> Private -> Hampton U.,United States,Virginia,Private,Hampton U.,4,"['661', '']","['661', '']","['0', '']","['0', '']","['0', '']","['661', '']","['661', '']","['0', '']","['0', '']","['0', '']"
10168,r731,United States -> Virginia -> Private -> Marymount U.,United States,Virginia,Private,Marymount U.,4,"['35', '']","['0', '']","['35', '']","['0', '']","['0', '']","['35', '']","['0', '']","['35', '']","['0', '']","['0', '']"
10168,r732,United States -> Virginia -> Private -> U. Richmond,United States,Virginia,Private,U. Richmond,4,"['66', '']","['25', '']","['0', '']","['0', '']","['41', '']","['25', '']","['25', '']","['0', '']","['0', '']","['0', '']"
10168,r733,United States -> Washington,United States,Washington,,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
10168,r734,United States -> Washington -> Public,United States,Washington,Public,,3,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
10168,r735,United States -> Washington -> Public -> Central Washington U.,United States,Washington,Public,Central Washington U.,4,"['300', '']","['158', '']","['0', '']","['142', '']","['0', '']","['300', '']","['158', '']","['0', '']","['142', '']","['0', '']"
10168,r736,United States -> Washington -> Public -> Eastern Washington U.,United States,Washington,Public,Eastern Washington U.,4,"['302', '']","['80', '']","['0', '']","['2', '']","['220', '']","['2', '']","['2', '']","['0', '']","['0', '']","['0', '']"
10168,r737,United States -> Washington -> Public -> Northwest Indian C.,United States,Washington,Public,Northwest Indian C.,4,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10168,r738,"United States -> Washington -> Public -> U. Washington, Bothell",United States,Washington,Public,"U. Washington, Bothell",4,"['686', '']","['313', '']","['0', '']","['373', '']","['0', '']","['280', '']","['233', '']","['0', '']","['47', '']","['0', '']"
10168,r739,"United States -> Washington -> Public -> U. Washington, Seattle",United States,Washington,Public,"U. Washington, Seattle",4,"['235,310', '']","['83,007', '']","['16,108', '']","['107,132', '']","['29,063', '']","['213,134', '']","['74,747', '']","['15,374', '']","['97,462', '']","['25,551', '']"
10168,r740,"United States -> Washington -> Public -> U. Washington, Tacoma",United States,Washington,Public,"U. Washington, Tacoma",4,"['2,458', '']","['126', '']","['345', '']","['112', '']","['1,875', '']","['2,416', '']","['89', '']","['345', '']","['112', '']","['1,870', '']"
10168,r741,United States -> Washington -> Public -> Washington State U.,United States,Washington,Public,Washington State U.,4,"['26,699', '']","['13,066', '']","['2,022', '']","['4,674', '']","['6,937', '']","['24,924', '']","['13,026', '']","['2,019', '']","['3,163', '']","['6,716', '']"
10168,r742,United States -> Washington -> Public -> Western Washington U.,United States,Washington,Public,Western Washington U.,4,"['1,180', '']","['767', 'i']","['0', 'i']","['245', 'i']","['168', 'i']","['1,137', '']","['752', '']","['0', '']","['217', '']","['168', '']"
10168,r743,United States -> Washington -> Private,United States,Washington,Private,,3,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
10168,r744,United States -> Washington -> Private -> Seattle U.,United States,Washington,Private,Seattle U.,4,"['132', '']","['132', '']","['0', '']","['0', '']","['0', '']","['105', '']","['105', '']","['0', '']","['0', '']","['0', '']"
10168,r745,United States -> Washington -> Private -> U. Puget Sound,United States,Washington,Private,U. Puget Sound,4,"['63', '']","['63', '']","['0', '']","['0', '']","['0', '']","['63', '']","['63', '']","['0', '']","['0', '']","['0', '']"
10168,r746,United States -> Washington -> Private -> Whitman C.,United States,Washington,Private,Whitman C.,4,"['70', '']","['70', '']","['0', '']","['0', '']","['0', '']","['70', '']","['70', '']","['0', '']","['0', '']","['0', '']"
10168,r747,United States -> West Virginia,United States,West Virginia,,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
10168,r748,United States -> West Virginia -> Public,United States,West Virginia,Public,,3,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
10168,r749,United States -> West Virginia -> Public -> Marshall U.,United States,West Virginia,Public,Marshall U.,4,"['3,496', 'i']","['1,649', 'i']","['61', 'i']","['158', 'i']","['1,628', 'i']","['3,234', '']","['1,580', '']","['0', '']","['74', '']","['1,580', '']"
10168,r750,United States -> West Virginia -> Public -> West Virginia School of Osteopathic Medicine,United States,West Virginia,Public,West Virginia School of Osteopathic Medicine,4,"['479', '']","['479', '']","['0', '']","['0', '']","['0', '']","['468', '']","['468', '']","['0', '']","['0', '']","['0', '']"
10168,r751,United States -> West Virginia -> Public -> West Virginia State U.,United States,West Virginia,Public,West Virginia State U.,4,"['292', '']","['257', '']","['0', '']","['0', '']","['35', '']","['257', '']","['257', '']","['0', '']","['0', '']","['0', '']"
10168,r752,United States -> West Virginia -> Public -> West Virginia U.,United States,West Virginia,Public,West Virginia U.,4,"['23,659', 'i']","['8,761', 'i']","['6,068', 'i']","['4,197', 'i']","['4,633', 'i']","['21,484', '']","['8,175', '']","['5,438', '']","['3,754', '']","['4,117', '']"
10168,r753,United States -> West Virginia -> Private,United States,West Virginia,Private,,3,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
10168,r754,United States -> West Virginia -> Private -> U. Charleston,United States,West Virginia,Private,U. Charleston,4,"['217', '']","['217', '']","['0', '']","['0', '']","['0', '']","['217', '']","['217', '']","['0', '']","['0', '']","['0', '']"
10168,r755,United States -> Wisconsin,United States,Wisconsin,,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
10168,r756,United States -> Wisconsin -> Public,United States,Wisconsin,Public,,3,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
10168,r757,United States -> Wisconsin -> Public -> U. Wisconsin-Eau Claire,United States,Wisconsin,Public,U. Wisconsin-Eau Claire,4,"['38', '']","['38', '']","['0', '']","['0', '']","['0', '']","['37', '']","['37', '']","['0', '']","['0', '']","['0', '']"
10168,r758,United States -> Wisconsin -> Public -> U. Wisconsin-Green Bay,United States,Wisconsin,Public,U. Wisconsin-Green Bay,4,"['56', 'i']","['2', 'i']","['18', 'i']","['14', 'i']","['22', 'i']","['51', 'i']","['2', 'i']","['17', 'i']","['12', 'i']","['20', 'i']"
10168,r759,United States -> Wisconsin -> Public -> U. Wisconsin-La Crosse,United States,Wisconsin,Public,U. Wisconsin-La Crosse,4,"['667', '']","['272', '']","['0', '']","['0', '']","['395', '']","['627', '']","['232', '']","['0', '']","['0', '']","['395', '']"
10168,r760,United States -> Wisconsin -> Public -> U. Wisconsin-Madison,United States,Wisconsin,Public,U. Wisconsin-Madison,4,"['125,884', '']","['70,110', '']","['8,671', '']","['19,690', '']","['27,413', '']","['112,769', '']","['64,929', '']","['6,310', '']","['14,266', '']","['27,264', '']"
10168,r761,United States -> Wisconsin -> Public -> U. Wisconsin-Milwaukee,United States,Wisconsin,Public,U. Wisconsin-Milwaukee,4,"['4,682', '']","['2,400', '']","['509', '']","['610', '']","['1,163', '']","['4,282', '']","['2,312', '']","['403', '']","['533', '']","['1,034', '']"
10168,r762,United States -> Wisconsin -> Public -> U. Wisconsin-Oshkosh,United States,Wisconsin,Public,U. Wisconsin-Oshkosh,4,"['420', '']","['390', '']","['0', '']","['0', '']","['30', '']","['420', '']","['390', '']","['0', '']","['0', '']","['30', '']"
10168,r763,United States -> Wisconsin -> Public -> U. Wisconsin-Platteville,United States,Wisconsin,Public,U. Wisconsin-Platteville,4,"['54', 'i']","['35', 'i']","['3', 'i']","['5', 'i']","['11', 'i']","['45', 'i']","['30', 'i']","['2', 'i']","['4', 'i']","['9', 'i']"
10168,r764,United States -> Wisconsin -> Public -> U. Wisconsin-Stevens Point,United States,Wisconsin,Public,U. Wisconsin-Stevens Point,4,"['607', '']","['515', '']","['1', '']","['17', '']","['74', '']","['338', '']","['287', '']","['1', '']","['0', '']","['50', '']"
10168,r765,United States -> Wisconsin -> Public -> U. Wisconsin-Superior,United States,Wisconsin,Public,U. Wisconsin-Superior,4,"['197', 'i']","['113', 'i']","['0', 'i']","['0', 'i']","['84', 'i']","['197', 'i']","['113', 'i']","['0', 'i']","['0', 'i']","['84', 'i']"
10168,r766,United States -> Wisconsin -> Private,United States,Wisconsin,Private,,3,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
10168,r767,United States -> Wisconsin -> Private -> Marquette U.,United States,Wisconsin,Private,Marquette U.,4,"['2,452', '']","['1,846', '']","['243', '']","['363', '']","['0', '']","['2,452', '']","['1,846', '']","['243', '']","['363', '']","['0', '']"
10168,r768,United States -> Wisconsin -> Private -> Medical C. Wisconsin,United States,Wisconsin,Private,Medical C. Wisconsin,4,"['20,769', '']","['7,997', '']","['1,146', '']","['8,702', '']","['2,924', '']","['18,202', '']","['7,118', '']","['1,146', '']","['7,164', '']","['2,774', '']"
10168,r769,United States -> Wisconsin -> Private -> Milwaukee School of Engineering,United States,Wisconsin,Private,Milwaukee School of Engineering,4,"['362', '']","['362', '']","['0', '']","['0', '']","['0', '']","['280', '']","['280', '']","['0', '']","['0', '']","['0', '']"
10168,r770,United States -> Wisconsin -> Private -> Northland C.,United States,Wisconsin,Private,Northland C.,4,"['30', 'i']","['0', 'i']","['4', 'i']","['15', 'i']","['11', 'i']","['29', 'i']","['0', 'i']","['4', 'i']","['14', 'i']","['11', 'i']"
10168,r771,United States -> Wyoming,United States,Wyoming,,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
10168,r772,United States -> Wyoming -> Public,United States,Wyoming,Public,,3,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
10168,r773,United States -> Wyoming -> Public -> U. Wyoming,United States,Wyoming,Public,U. Wyoming,4,"['11,019', '']","['5,338', '']","['1,026', '']","['165', '']","['4,490', '']","['11,019', '']","['5,338', '']","['1,026', '']","['165', '']","['4,490', '']"
10168,r774,United States -> Guam,United States,Guam,,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
10168,r775,United States -> Guam -> Public,United States,Guam,Public,,3,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
10168,r776,United States -> Guam -> Public -> U. Guam,United States,Guam,Public,U. Guam,4,"['1,305', '']","['1,201', '']","['0', '']","['86', '']","['18', '']","['1,255', '']","['1,201', '']","['0', '']","['36', '']","['18', '']"
10168,r777,United States -> Puerto Rico,United States,Puerto Rico,,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
10168,r778,United States -> Puerto Rico -> Public,United States,Puerto Rico,Public,,3,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
10168,r779,"United States -> Puerto Rico -> Public -> U. Puerto Rico, Cayey",United States,Puerto Rico,Public,"U. Puerto Rico, Cayey",4,"['90', '']","['90', '']","['0', '']","['0', '']","['0', '']","['90', '']","['90', '']","['0', '']","['0', '']","['0', '']"
10168,r780,"United States -> Puerto Rico -> Public -> U. Puerto Rico, Humacao",United States,Puerto Rico,Public,"U. Puerto Rico, Humacao",4,"['111', '']","['111', '']","['0', '']","['0', '']","['0', '']","['111', '']","['111', '']","['0', '']","['0', '']","['0', '']"
10168,r781,"United States -> Puerto Rico -> Public -> U. Puerto Rico, Mayaguez",United States,Puerto Rico,Public,"U. Puerto Rico, Mayaguez",4,"['1,574', '']","['1,323', '']","['0', '']","['112', '']","['139', '']","['1,323', '']","['1,323', '']","['0', '']","['0', '']","['0', '']"
10168,r782,"United States -> Puerto Rico -> Public -> U. Puerto Rico, Medical Sciences Campus",United States,Puerto Rico,Public,"U. Puerto Rico, Medical Sciences Campus",4,"['6,344', '']","['5,870', '']","['0', '']","['474', '']","['0', '']","['6,344', '']","['5,870', '']","['0', '']","['474', '']","['0', '']"
10168,r783,"United States -> Puerto Rico -> Public -> U. Puerto Rico, Rio Piedras",United States,Puerto Rico,Public,"U. Puerto Rico, Rio Piedras",4,"['2,552', '']","['2,216', '']","['0', '']","['3', '']","['333', '']","['2,552', '']","['2,216', '']","['0', '']","['3', '']","['333', '']"
10168,r784,United States -> Puerto Rico -> Private,United States,Puerto Rico,Private,,3,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
10168,r785,"United States -> Puerto Rico -> Private -> U. Ana G. Mendez, Gurabo",United States,Puerto Rico,Private,"U. Ana G. Mendez, Gurabo",4,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10168,r786,United States -> Puerto Rico -> Private -> U. Central del Caribe,United States,Puerto Rico,Private,U. Central del Caribe,4,"['1,900', '']","['1,299', '']","['0', '']","['0', '']","['601', '']","['1,140', '']","['1,140', '']","['0', '']","['0', '']","['0', '']"
