table_id,row_id,_b_state_institutional_control_and_institution_b_full_path,_b_state_institutional_control_and_institution_b_level_1,_b_state_institutional_control_and_institution_b_level_2,_b_state_institutional_control_and_institution_b_level_3,_b_state_institutional_control_and_institution_b_level_4,_b_state_institutional_control_and_institution_b_hierarchy_depth,field_all_r_d_expenditures,field_source_of_funds_federal_government,field_source_of_funds_state_and_local_government,field_source_of_funds_institution_funds,field_source_of_funds_business,field_source_of_funds_nonprofit_organizations,field_source_of_funds_all_other_sources
3183,r733,United States -> Virginia -> Public -> Norfolk State U.,United States,Virginia,Public,Norfolk State U.,4,"['8,050', '']","['8,046', '']","['0', '']","['4', '']","['0', '']","['0', '']","['0', '']"
3183,r734,United States -> Virginia -> Public -> Old Dominion U.,United States,Virginia,Public,Old Dominion U.,4,"['67,425', '']","['31,355', '']","['10,109', '']","['21,337', '']","['1,430', '']","['2,675', '']","['519', '']"
3183,r735,United States -> Virginia -> Public -> U. of Mary Washington,United States,Virginia,Public,U. of Mary Washington,4,"['1,315', '']","['577', '']","['35', '']","['577', '']","['0', '']","['94', '']","['32', '']"
3183,r736,"United States -> Virginia -> Public -> U. Virginia, Charlottesville",United States,Virginia,Public,"U. Virginia, Charlottesville",4,"['613,938', '']","['276,335', '']","['7,277', '']","['211,202', '']","['25,830', '']","['36,059', '']","['57,235', '']"
3183,r737,United States -> Virginia -> Public -> Virginia Commonwealth U.,United States,Virginia,Public,Virginia Commonwealth U.,4,"['255,648', '']","['142,293', '']","['27,123', '']","['60,805', '']","['9,959', '']","['15,468', '']","['0', '']"
3183,r738,United States -> Virginia -> Public -> Virginia Polytechnic Institute and State U.,United States,Virginia,Public,Virginia Polytechnic Institute and State U.,4,"['541,969', '']","['209,607', '']","['54,131', '']","['221,817', '']","['43,433', '']","['7,097', '']","['5,884', '']"
3183,r739,United States -> Virginia -> Public -> Virginia State U.,United States,Virginia,Public,Virginia State U.,4,"['11,457', '']","['6,636', '']","['1,527', '']","['2,262', '']","['71', '']","['954', '']","['7', '']"
3183,r740,United States -> Virginia -> Public -> William & Mary,United States,Virginia,Public,William & Mary,4,"['64,835', '']","['31,983', '']","['3,091', '']","['22,422', '']","['1,119', '']","['4,152', '']","['2,068', '']"
3183,r741,United States -> Virginia -> Private,United States,Virginia,Private,,3,"['25,393', '']","['16,249', '']","['346', '']","['7,558', '']","['190', '']","['1,039', '']","['11', '']"
3183,r742,United States -> Virginia -> Private -> Edward Via C. of Osteopathic Medicine,United States,Virginia,Private,Edward Via C. of Osteopathic Medicine,4,"['7,225', '']","['749', '']","['2', '']","['5,932', '']","['139', '']","['403', '']","['0', '']"
3183,r743,United States -> Virginia -> Private -> Hampton U.,United States,Virginia,Private,Hampton U.,4,"['13,605', '']","['13,390', '']","['0', '']","['215', '']","['0', '']","['0', '']","['0', '']"
3183,r744,United States -> Virginia -> Private -> Liberty U.,United States,Virginia,Private,Liberty U.,4,"['1,780', '']","['535', '']","['344', '']","['596', '']","['51', '']","['254', '']","['0', '']"
3183,r745,United States -> Virginia -> Private -> U. Richmond,United States,Virginia,Private,U. Richmond,4,"['2,783', '']","['1,575', '']","['0', '']","['815', '']","['0', '']","['382', '']","['11', '']"
3183,r746,United States -> Washington,United States,Washington,,,2,"['1,829,550', '']","['1,169,318', '']","['81,093', '']","['257,480', '']","['72,763', '']","['207,974', '']","['40,922', '']"
3183,r747,United States -> Washington -> Public,United States,Washington,Public,,3,"['1,826,244', '']","['1,167,307', '']","['81,015', '']","['256,961', '']","['72,761', '']","['207,440', '']","['40,760', '']"
3183,r748,United States -> Washington -> Public -> Central Washington U.,United States,Washington,Public,Central Washington U.,4,"['3,223', '']","['2,159', '']","['322', '']","['460', '']","['21', '']","['115', '']","['146', '']"
3183,r749,United States -> Washington -> Public -> Eastern Washington U.,United States,Washington,Public,Eastern Washington U.,4,"['2,024', '']","['864', '']","['906', '']","['NA', '']","['123', '']","['84', '']","['47', '']"
3183,r750,United States -> Washington -> Public -> Northwest Indian C.,United States,Washington,Public,Northwest Indian C.,4,"['2,659', '']","['2,520', '']","['0', '']","['24', '']","['0', '']","['115', '']","['0', '']"
3183,r751,"United States -> Washington -> Public -> U. Washington, Bothell",United States,Washington,Public,"U. Washington, Bothell",4,"['7,950', '']","['3,353', '']","['111', '']","['915', '']","['184', '']","['3,366', '']","['21', '']"
3183,r752,"United States -> Washington -> Public -> U. Washington, Seattle",United States,Washington,Public,"U. Washington, Seattle",4,"['1,425,601', '']","['992,643', '']","['27,125', '']","['117,341', '']","['58,211', '']","['194,296', '']","['35,985', '']"
3183,r753,"United States -> Washington -> Public -> U. Washington, Tacoma",United States,Washington,Public,"U. Washington, Tacoma",4,"['3,471', '']","['2,808', '']","['452', '']","['184', '']","['0', '']","['26', '']","['1', '']"
3183,r754,United States -> Washington -> Public -> Washington State U.,United States,Washington,Public,Washington State U.,4,"['369,333', '']","['158,982', '']","['51,397', '']","['132,121', '']","['13,984', '']","['8,309', '']","['4,540', '']"
3183,r755,United States -> Washington -> Public -> Western Washington U.,United States,Washington,Public,Western Washington U.,4,"['11,983', '']","['3,978', '']","['702', '']","['5,916', '']","['238', '']","['1,129', '']","['20', '']"
3183,r756,United States -> Washington -> Private,United States,Washington,Private,,3,"['3,306', '']","['2,011', '']","['78', '']","['519', '']","['2', '']","['534', '']","['162', '']"
3183,r757,United States -> Washington -> Private -> Seattle U.,United States,Washington,Private,Seattle U.,4,"['2,223', '']","['1,307', '']","['78', '']","['312', '']","['2', '']","['362', '']","['162', '']"
3183,r758,United States -> Washington -> Private -> Whitman C.,United States,Washington,Private,Whitman C.,4,"['1,083', '']","['704', '']","['0', '']","['207', '']","['0', '']","['172', '']","['0', '']"
3183,r759,United States -> West Virginia,United States,West Virginia,,,2,"['212,963', '']","['96,562', '']","['11,883', '']","['76,244', '']","['6,254', '']","['6,239', '']","['15,781', '']"
3183,r760,United States -> West Virginia -> Public,United States,West Virginia,Public,,3,"['212,963', '']","['96,562', '']","['11,883', '']","['76,244', '']","['6,254', '']","['6,239', '']","['15,781', '']"
3183,r761,United States -> West Virginia -> Public -> Marshall U.,United States,West Virginia,Public,Marshall U.,4,"['19,622', '']","['9,617', '']","['2,025', '']","['6,107', '']","['413', '']","['1,460', '']","['0', '']"
3183,r762,United States -> West Virginia -> Public -> West Virginia State U.,United States,West Virginia,Public,West Virginia State U.,4,"['5,829', '']","['4,592', '']","['886', '']","['318', '']","['33', '']","['0', '']","['0', '']"
3183,r763,United States -> West Virginia -> Public -> West Virginia U.,United States,West Virginia,Public,West Virginia U.,4,"['187,512', '']","['82,353', '']","['8,972', '']","['69,819', '']","['5,808', '']","['4,779', '']","['15,781', '']"
3183,r764,United States -> Wisconsin,United States,Wisconsin,,,2,"['1,652,475', '']","['771,449', '']","['116,173', '']","['518,225', '']","['57,286', '']","['139,361', '']","['49,981', '']"
3183,r765,United States -> Wisconsin -> Public,United States,Wisconsin,Public,,3,"['1,365,920', '']","['638,857', '']","['115,097', '']","['425,643', '']","['31,011', '']","['117,419', '']","['37,893', '']"
3183,r766,United States -> Wisconsin -> Public -> U. Wisconsin-Eau Claire,United States,Wisconsin,Public,U. Wisconsin-Eau Claire,4,"['1,530', '']","['748', '']","['338', '']","['260', '']","['68', '']","['114', '']","['2', '']"
3183,r767,United States -> Wisconsin -> Public -> U. Wisconsin-Green Bay,United States,Wisconsin,Public,U. Wisconsin-Green Bay,4,"['2,083', '']","['821', '']","['502', '']","['640', '']","['41', '']","['77', '']","['2', '']"
3183,r768,United States -> Wisconsin -> Public -> U. Wisconsin-La Crosse,United States,Wisconsin,Public,U. Wisconsin-La Crosse,4,"['2,692', '']","['777', '']","['700', '']","['469', '']","['518', '']","['199', '']","['29', '']"
3183,r769,United States -> Wisconsin -> Public -> U. Wisconsin-Madison,United States,Wisconsin,Public,U. Wisconsin-Madison,4,"['1,297,331', '']","['608,925', '']","['94,861', '']","['415,634', '']","['26,518', '']","['115,774', '']","['35,619', '']"
3183,r770,United States -> Wisconsin -> Public -> U. Wisconsin-Milwaukee,United States,Wisconsin,Public,U. Wisconsin-Milwaukee,4,"['53,773', '']","['23,342', '']","['17,335', '']","['6,836', '']","['3,508', '']","['1,071', '']","['1,681', '']"
3183,r771,United States -> Wisconsin -> Public -> U. Wisconsin-Oshkosh,United States,Wisconsin,Public,U. Wisconsin-Oshkosh,4,"['1,713', 'i']","['1,282', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['431', 'i']"
3183,r772,United States -> Wisconsin -> Public -> U. Wisconsin-Platteville,United States,Wisconsin,Public,U. Wisconsin-Platteville,4,"['1,084', 'i']","['339', 'i']","['276', 'i']","['183', 'i']","['248', 'i']","['29', 'i']","['9', 'i']"
3183,r773,United States -> Wisconsin -> Public -> U. Wisconsin-Stevens Point,United States,Wisconsin,Public,U. Wisconsin-Stevens Point,4,"['3,464', 'i']","['1,096', 'i']","['960', 'i']","['1,111', 'i']","['71', 'i']","['153', 'i']","['73', 'i']"
3183,r774,United States -> Wisconsin -> Public -> U. Wisconsin-Superior,United States,Wisconsin,Public,U. Wisconsin-Superior,4,"['2,250', '']","['1,527', '']","['125', '']","['510', '']","['39', '']","['2', '']","['47', '']"
3183,r775,United States -> Wisconsin -> Private,United States,Wisconsin,Private,,3,"['286,555', '']","['132,592', '']","['1,076', '']","['92,582', '']","['26,275', '']","['21,942', '']","['12,088', '']"
3183,r776,United States -> Wisconsin -> Private -> Marquette U.,United States,Wisconsin,Private,Marquette U.,4,"['37,777', '']","['12,792', '']","['362', '']","['15,153', '']","['811', '']","['2,942', '']","['5,717', '']"
3183,r777,United States -> Wisconsin -> Private -> Medical C. Wisconsin,United States,Wisconsin,Private,Medical C. Wisconsin,4,"['244,752', '']","['119,036', '']","['621', '']","['77,429', '']","['22,323', '']","['18,986', '']","['6,357', '']"
3183,r778,United States -> Wisconsin -> Private -> Milwaukee School of Engineering,United States,Wisconsin,Private,Milwaukee School of Engineering,4,"['4,026', '']","['764', '']","['93', '']","['0', '']","['3,141', '']","['14', '']","['14', '']"
3183,r779,United States -> Wyoming,United States,Wyoming,,,2,"['80,353', '']","['52,082', '']","['4,594', '']","['17,939', '']","['3,619', '']","['1,599', '']","['520', '']"
3183,r780,United States -> Wyoming -> Public,United States,Wyoming,Public,,3,"['80,353', '']","['52,082', '']","['4,594', '']","['17,939', '']","['3,619', '']","['1,599', '']","['520', '']"
3183,r781,United States -> Wyoming -> Public -> U. Wyoming,United States,Wyoming,Public,U. Wyoming,4,"['80,353', '']","['52,082', '']","['4,594', '']","['17,939', '']","['3,619', '']","['1,599', '']","['520', '']"
3183,r782,United States -> American Samoa,United States,American Samoa,,,2,"['860', '']","['860', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3183,r783,United States -> American Samoa -> Public,United States,American Samoa,Public,,3,"['860', '']","['860', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3183,r784,United States -> American Samoa -> Public -> American Samoa Community C.,United States,American Samoa,Public,American Samoa Community C.,4,"['860', '']","['860', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3183,r785,United States -> Guam,United States,Guam,,,2,"['12,249', '']","['9,339', '']","['1,742', '']","['1,146', '']","['3', '']","['19', '']","['0', '']"
3183,r786,United States -> Guam -> Public,United States,Guam,Public,,3,"['12,249', '']","['9,339', '']","['1,742', '']","['1,146', '']","['3', '']","['19', '']","['0', '']"
3183,r787,United States -> Guam -> Public -> U. Guam,United States,Guam,Public,U. Guam,4,"['12,249', '']","['9,339', '']","['1,742', '']","['1,146', '']","['3', '']","['19', '']","['0', '']"
3183,r788,United States -> Puerto Rico,United States,Puerto Rico,,,2,"['121,074', '']","['80,444', '']","['2,115', '']","['29,854', '']","['5,201', '']","['712', '']","['2,748', '']"
3183,r789,United States -> Puerto Rico -> Public,United States,Puerto Rico,Public,,3,"['99,044', '']","['65,957', '']","['1,450', '']","['25,608', '']","['5,201', '']","['712', '']","['116', '']"
3183,r790,"United States -> Puerto Rico -> Public -> U. Puerto Rico, Cayey",United States,Puerto Rico,Public,"U. Puerto Rico, Cayey",4,"['1,870', '']","['963', '']","['0', '']","['722', '']","['0', '']","['185', '']","['0', '']"
3183,r791,"United States -> Puerto Rico -> Public -> U. Puerto Rico, Humacao",United States,Puerto Rico,Public,"U. Puerto Rico, Humacao",4,"['1,195', '']","['828', '']","['0', '']","['367', '']","['0', '']","['0', '']","['0', '']"
3183,r792,"United States -> Puerto Rico -> Public -> U. Puerto Rico, Mayaguez",United States,Puerto Rico,Public,"U. Puerto Rico, Mayaguez",4,"['26,877', '']","['15,653', '']","['517', '']","['9,252', '']","['993', '']","['417', '']","['45', '']"
3183,r793,"United States -> Puerto Rico -> Public -> U. Puerto Rico, Medical Sciences Campus",United States,Puerto Rico,Public,"U. Puerto Rico, Medical Sciences Campus",4,"['45,014', '']","['34,570', '']","['849', '']","['5,476', '']","['4,091', '']","['0', '']","['28', '']"
3183,r794,"United States -> Puerto Rico -> Public -> U. Puerto Rico, Rio Piedras",United States,Puerto Rico,Public,"U. Puerto Rico, Rio Piedras",4,"['24,088', '']","['13,943', '']","['84', '']","['9,791', '']","['117', '']","['110', '']","['43', '']"
3183,r795,United States -> Puerto Rico -> Private,United States,Puerto Rico,Private,,3,"['22,030', '']","['14,487', '']","['665', '']","['4,246', '']","['0', '']","['0', '']","['2,632', '']"
3183,r796,United States -> Puerto Rico -> Private -> Polytechnic U. Puerto Rico,United States,Puerto Rico,Private,Polytechnic U. Puerto Rico,4,"['2,118', '']","['1,884', '']","['0', '']","['234', '']","['0', '']","['0', '']","['0', '']"
3183,r797,United States -> Puerto Rico -> Private -> Ponce Health Sciences U.,United States,Puerto Rico,Private,Ponce Health Sciences U.,4,"['11,390', '']","['8,339', '']","['450', '']","['0', '']","['0', '']","['0', '']","['2,601', '']"
3183,r798,"United States -> Puerto Rico -> Private -> U. Ana G. Mendez, Cupey",United States,Puerto Rico,Private,"U. Ana G. Mendez, Cupey",4,"['624', '']","['608', '']","['0', '']","['16', '']","['0', '']","['0', '']","['0', '']"
3183,r799,"United States -> Puerto Rico -> Private -> U. Ana G. Mendez, Gurabo",United States,Puerto Rico,Private,"U. Ana G. Mendez, Gurabo",4,"['3,945', '']","['951', '']","['0', '']","['2,994', '']","['0', '']","['0', '']","['0', '']"
3183,r800,United States -> Puerto Rico -> Private -> U. Central del Caribe,United States,Puerto Rico,Private,U. Central del Caribe,4,"['3,953', '']","['2,705', '']","['215', '']","['1,002', '']","['0', '']","['0', '']","['31', '']"
3183,r801,United States -> Virgin Islands,United States,Virgin Islands,,,2,"['12,236', '']","['10,445', '']","['359', '']","['1,385', '']","['47', '']","['0', '']","['0', '']"
3183,r802,United States -> Virgin Islands -> Public,United States,Virgin Islands,Public,,3,"['12,236', '']","['10,445', '']","['359', '']","['1,385', '']","['47', '']","['0', '']","['0', '']"
